YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lewis, TN",47101,25744,1856,17.6,1887
1997-01-01,"Lewis, TN",47101,25354,1878,17.3,1921
1998-01-01,"Lewis, TN",47101,26372,1847,16.7,1972
1999-01-01,"Lewis, TN",47101,29089,1703,15.2,1920
2000-01-01,"Lewis, TN",47101,30606,1719,15.3,1929
2001-01-01,"Lewis, TN",47101,29763,1815,16.2,1957
2002-01-01,"Lewis, TN",47101,30205,1908,17.0,1929
2003-01-01,"Lewis, TN",47101,30994,1674,14.9,1953
2004-01-01,"Lewis, TN",47101,31954,1883,16.7,1969
2005-01-01,"Lewis, TN",47101,32175,2071,18.6,1964
2006-01-01,"Lewis, TN",47101,33795,2073,18.3,1881
2007-01-01,"Lewis, TN",47101,34162,2021,17.9,1978
2008-01-01,"Lewis, TN",47101,34217,2213,19.6,1903
2009-01-01,"Lewis, TN",47101,33245,2336,20.8,2018
2010-01-01,"Lewis, TN",47101,34942,2360,20.0,1892
2011-01-01,"Lewis, TN",47101,34792,2286,20.0,1992
2012-01-01,"Lewis, TN",47101,35648,2375,20.0,1911
2013-01-01,"Lewis, TN",47101,35485,2358,20.0,1975
2014-01-01,"Lewis, TN",47101,36056,2427,21.0,1924
2015-01-01,"Lewis, TN",47101,36005,2422,21.0,1965
2016-01-01,"Lewis, TN",47101,36425,2470,21.0,1932
2017-01-01,"Lewis, TN",47101,36444,2472,21.0,1958
2018-01-01,"Lewis, TN",47101,36757,2508,22.0,1937
2019-01-01,"Lewis, TN",47101,36810,2513,22.0,1954
