YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clearwater, MN",27029,24607,1472,17.9,1837
1997-01-01,"Clearwater, MN",27029,26177,1562,19.1,1882
1998-01-01,"Clearwater, MN",27029,27856,1571,19.5,1237
1999-01-01,"Clearwater, MN",27029,30079,1174,14.1,1872
2000-01-01,"Clearwater, MN",27029,31220,1154,14.0,1803
2001-01-01,"Clearwater, MN",27029,30521,1168,14.0,1751
2002-01-01,"Clearwater, MN",27029,31184,1117,13.4,1760
2003-01-01,"Clearwater, MN",27029,32504,1073,12.9,1681
2004-01-01,"Clearwater, MN",27029,34114,1039,12.4,1582
2005-01-01,"Clearwater, MN",27029,35777,1305,15.8,1565
2006-01-01,"Clearwater, MN",27029,35446,1383,16.7,1575
2007-01-01,"Clearwater, MN",27029,34503,1321,16.4,1535
2008-01-01,"Clearwater, MN",27029,38099,1154,14.3,1520
2009-01-01,"Clearwater, MN",27029,37993,1338,16.6,1478
2010-01-01,"Clearwater, MN",27029,38623,1333,16.0,1390
2011-01-01,"Clearwater, MN",27029,39487,1294,16.0,1411
2012-01-01,"Clearwater, MN",27029,40153,1288,16.0,1387
2013-01-01,"Clearwater, MN",27029,40767,1283,15.0,1375
2014-01-01,"Clearwater, MN",27029,41305,1284,16.0,1358
2015-01-01,"Clearwater, MN",27029,41805,1286,16.0,1342
2016-01-01,"Clearwater, MN",27029,42273,1288,16.0,1326
2017-01-01,"Clearwater, MN",27029,42719,1290,16.0,1311
2018-01-01,"Clearwater, MN",27029,43143,1293,16.0,1297
2019-01-01,"Clearwater, MN",27029,43549,1294,16.0,1284
