YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hertford, NC",37091,23179,5444,24.6,4467
1997-01-01,"Hertford, NC",37091,23724,5024,23.1,4382
1998-01-01,"Hertford, NC",37091,24984,4947,22.8,4460
1999-01-01,"Hertford, NC",37091,25446,4384,19.5,4359
2000-01-01,"Hertford, NC",37091,26886,4380,20.0,4272
2001-01-01,"Hertford, NC",37091,25868,4327,19.9,4175
2002-01-01,"Hertford, NC",37091,26300,4637,21.3,4086
2003-01-01,"Hertford, NC",37091,26890,4213,19.5,3997
2004-01-01,"Hertford, NC",37091,28226,4535,20.8,3755
2005-01-01,"Hertford, NC",37091,29370,4820,22.5,3686
2006-01-01,"Hertford, NC",37091,28926,5701,26.5,3716
2007-01-01,"Hertford, NC",37091,30549,5260,24.9,3569
2008-01-01,"Hertford, NC",37091,34131,4775,22.7,3406
2009-01-01,"Hertford, NC",37091,31879,5228,24.9,3351
2010-01-01,"Hertford, NC",37091,33124,5357,25.0,3252
2011-01-01,"Hertford, NC",37091,33970,5456,26.0,3153
2012-01-01,"Hertford, NC",37091,34798,5542,26.0,3053
2013-01-01,"Hertford, NC",37091,35596,5631,27.0,2952
2014-01-01,"Hertford, NC",37091,36405,5723,27.0,2850
2015-01-01,"Hertford, NC",37091,37223,5816,28.0,2746
2016-01-01,"Hertford, NC",37091,38052,5912,28.0,2640
2017-01-01,"Hertford, NC",37091,38893,6009,29.0,2534
2018-01-01,"Hertford, NC",37091,39744,6107,29.0,2426
2019-01-01,"Hertford, NC",37091,40607,6206,30.0,2316
