YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,NEW JERSEY,34000,44345,699733,8.7,1151307
1997-01-01,NEW JERSEY,34000,47903,749198,9.3,1195076
1998-01-01,NEW JERSEY,34000,49615,717408,8.8,0
1999-01-01,NEW JERSEY,34000,51426,672744,8.1,1240185
2000-01-01,NEW JERSEY,34000,52990,647694,7.8,1259166
2001-01-01,NEW JERSEY,34000,54506,658754,7.8,1289330
2002-01-01,NEW JERSEY,34000,54932,707808,8.3,1312111
2003-01-01,NEW JERSEY,34000,56356,757511,8.9,1341669
2004-01-01,NEW JERSEY,34000,57338,717238,8.4,1451180
2005-01-01,NEW JERSEY,34000,61694,738104,8.7,1389185
2006-01-01,NEW JERSEY,34000,64549,740721,8.7,1395052
2007-01-01,NEW JERSEY,34000,67142,725723,8.5,1388548
2008-01-01,NEW JERSEY,34000,70347,740069,8.7,1380169
2009-01-01,NEW JERSEY,34000,68444,798258,9.4,1381420
2010-01-01,NEW JERSEY,34000,69969,788482,9.0,1115748
2011-01-01,NEW JERSEY,34000,71028,776859,9.0,1223453
2012-01-01,NEW JERSEY,34000,71950,776108,9.0,1258142
2013-01-01,NEW JERSEY,34000,72799,778220,9.0,1272464
2014-01-01,NEW JERSEY,34000,73593,781034,9.0,1278826
2015-01-01,NEW JERSEY,34000,74336,783893,9.0,1281687
2016-01-01,NEW JERSEY,34000,75028,786606,9.0,1282781
2017-01-01,NEW JERSEY,34000,75672,789129,9.0,1282889
2018-01-01,NEW JERSEY,34000,76269,791459,9.0,1282420
2019-01-01,NEW JERSEY,34000,76821,793604,9.0,1281612
