YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Baraga, MI",26013,27605,1149,14.2,1510
1997-01-01,"Baraga, MI",26013,29412,1063,13.3,1533
1998-01-01,"Baraga, MI",26013,30733,1105,13.6,1516
1999-01-01,"Baraga, MI",26013,32956,900,11.1,1508
2000-01-01,"Baraga, MI",26013,34377,885,11.1,1492
2001-01-01,"Baraga, MI",26013,32659,956,12.0,1476
2002-01-01,"Baraga, MI",26013,31767,988,12.3,1412
2003-01-01,"Baraga, MI",26013,32083,891,11.2,1450
2004-01-01,"Baraga, MI",26013,33827,1048,13.1,1384
2005-01-01,"Baraga, MI",26013,37283,1017,13.0,1403
2006-01-01,"Baraga, MI",26013,36984,1212,15.3,1424
2007-01-01,"Baraga, MI",26013,38949,1162,15.4,1383
2008-01-01,"Baraga, MI",26013,35387,1215,16.1,1338
2009-01-01,"Baraga, MI",26013,37716,1189,15.6,1292
2010-01-01,"Baraga, MI",26013,39210,1197,15.0,1281
2011-01-01,"Baraga, MI",26013,39951,1235,16.0,1261
2012-01-01,"Baraga, MI",26013,40663,1272,17.0,1238
2013-01-01,"Baraga, MI",26013,41380,1308,17.0,1213
2014-01-01,"Baraga, MI",26013,42142,1343,18.0,1187
2015-01-01,"Baraga, MI",26013,42952,1379,18.0,1160
2016-01-01,"Baraga, MI",26013,43805,1414,19.0,1133
2017-01-01,"Baraga, MI",26013,44697,1451,19.0,1104
2018-01-01,"Baraga, MI",26013,45624,1488,20.0,1074
2019-01-01,"Baraga, MI",26013,46586,1527,21.0,1043
