YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Camden, MO",29029,28891,4122,12.5,4505
1997-01-01,"Camden, MO",29029,30225,4131,12.1,4877
1998-01-01,"Camden, MO",29029,31394,4187,12.0,5014
1999-01-01,"Camden, MO",29029,33780,4376,11.9,5179
2000-01-01,"Camden, MO",29029,36004,4205,11.3,5269
2001-01-01,"Camden, MO",29029,35274,4528,12.1,5330
2002-01-01,"Camden, MO",29029,35343,4579,12.0,5341
2003-01-01,"Camden, MO",29029,36802,4489,11.7,5253
2004-01-01,"Camden, MO",29029,37821,4970,12.7,5129
2005-01-01,"Camden, MO",29029,38053,5012,13.0,5153
2006-01-01,"Camden, MO",29029,39289,5249,13.2,5277
2007-01-01,"Camden, MO",29029,42191,5391,13.5,5313
2008-01-01,"Camden, MO",29029,43720,4963,12.4,5301
2009-01-01,"Camden, MO",29029,41757,6274,15.6,5398
2010-01-01,"Camden, MO",29029,47365,4899,11.0,5455
2011-01-01,"Camden, MO",29029,43476,6542,15.0,5473
2012-01-01,"Camden, MO",29029,49441,5051,11.0,5503
2013-01-01,"Camden, MO",29029,45098,6837,16.0,5511
2014-01-01,"Camden, MO",29029,51505,5199,12.0,5543
2015-01-01,"Camden, MO",29029,46677,7129,17.0,5553
2016-01-01,"Camden, MO",29029,53556,5329,12.0,5589
2017-01-01,"Camden, MO",29029,48185,7417,17.0,5600
2018-01-01,"Camden, MO",29029,55570,5441,12.0,5637
2019-01-01,"Camden, MO",29029,49607,7704,18.0,5646
