YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chilton, AL",1021,28524,6256,17.5,6297
1997-01-01,"Chilton, AL",1021,30539,6062,16.3,6257
1998-01-01,"Chilton, AL",1021,31970,6055,16.0,6355
1999-01-01,"Chilton, AL",1021,32256,6076,15.4,6413
2000-01-01,"Chilton, AL",1021,33650,6082,15.3,6562
2001-01-01,"Chilton, AL",1021,32883,6539,16.3,6663
2002-01-01,"Chilton, AL",1021,33129,6457,15.9,6785
2003-01-01,"Chilton, AL",1021,34109,6138,14.9,6855
2004-01-01,"Chilton, AL",1021,35507,6137,14.8,7102
2005-01-01,"Chilton, AL",1021,36098,6627,16.1,7210
2006-01-01,"Chilton, AL",1021,36717,7871,19.0,7276
2007-01-01,"Chilton, AL",1021,39663,6978,16.7,7453
2008-01-01,"Chilton, AL",1021,40292,7162,17.1,7632
2009-01-01,"Chilton, AL",1021,38916,7954,18.7,7617
2010-01-01,"Chilton, AL",1021,40847,7498,17.0,7760
2011-01-01,"Chilton, AL",1021,41211,7847,18.0,7869
2012-01-01,"Chilton, AL",1021,42072,7964,18.0,7978
2013-01-01,"Chilton, AL",1021,42803,8135,18.0,8082
2014-01-01,"Chilton, AL",1021,43555,8284,19.0,8184
2015-01-01,"Chilton, AL",1021,44280,8432,19.0,8283
2016-01-01,"Chilton, AL",1021,44991,8575,19.0,8381
2017-01-01,"Chilton, AL",1021,45685,8715,19.0,8477
2018-01-01,"Chilton, AL",1021,46365,8852,20.0,8572
2019-01-01,"Chilton, AL",1021,47031,8986,20.0,8665
