YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Thomas, NE",31171,24020,125,14.8,127
1997-01-01,"Thomas, NE",31171,24909,103,12.7,139
1998-01-01,"Thomas, NE",31171,26140,144,17.2,144
1999-01-01,"Thomas, NE",31171,27634,110,14.9,131
2000-01-01,"Thomas, NE",31171,29068,87,12.1,133
2001-01-01,"Thomas, NE",31171,27882,86,12.5,136
2002-01-01,"Thomas, NE",31171,29615,71,10.4,121
2003-01-01,"Thomas, NE",31171,32610,77,11.8,125
2004-01-01,"Thomas, NE",31171,33647,57,9.1,122
2005-01-01,"Thomas, NE",31171,31774,70,11.2,116
2006-01-01,"Thomas, NE",31171,32160,79,12.6,93
2007-01-01,"Thomas, NE",31171,34072,67,11.2,241
2008-01-01,"Thomas, NE",31171,34833,77,13.2,126
2009-01-01,"Thomas, NE",31171,35478,85,15.1,111
2010-01-01,"Thomas, NE",31171,37559,54,11.0,161
2011-01-01,"Thomas, NE",31171,38963,50,11.0,138
2012-01-01,"Thomas, NE",31171,40080,41,11.0,143
2013-01-01,"Thomas, NE",31171,41125,37,10.0,141
2014-01-01,"Thomas, NE",31171,42126,31,10.0,142
2015-01-01,"Thomas, NE",31171,43114,27,10.0,142
2016-01-01,"Thomas, NE",31171,44096,22,10.0,143
2017-01-01,"Thomas, NE",31171,45075,17,10.0,144
2018-01-01,"Thomas, NE",31171,46054,13,10.0,144
2019-01-01,"Thomas, NE",31171,47031,8,9.0,145
