YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Glascock, GA",13125,25582,393,16.5,487
1997-01-01,"Glascock, GA",13125,28625,362,15.0,475
1998-01-01,"Glascock, GA",13125,29283,394,16.2,494
1999-01-01,"Glascock, GA",13125,29481,380,14.8,519
2000-01-01,"Glascock, GA",13125,30740,362,14.1,531
2001-01-01,"Glascock, GA",13125,30126,384,14.7,564
2002-01-01,"Glascock, GA",13125,30461,345,13.0,558
2003-01-01,"Glascock, GA",13125,30875,362,13.7,578
2004-01-01,"Glascock, GA",13125,33009,379,14.0,600
2005-01-01,"Glascock, GA",13125,33055,402,15.5,598
2006-01-01,"Glascock, GA",13125,34177,456,16.8,627
2007-01-01,"Glascock, GA",13125,36994,443,16.0,630
2008-01-01,"Glascock, GA",13125,36630,469,16.8,627
2009-01-01,"Glascock, GA",13125,34129,517,18.5,653
2010-01-01,"Glascock, GA",13125,36078,453,16.0,626
2011-01-01,"Glascock, GA",13125,34965,462,16.0,635
2012-01-01,"Glascock, GA",13125,35262,449,16.0,632
2013-01-01,"Glascock, GA",13125,35204,451,16.0,636
2014-01-01,"Glascock, GA",13125,35394,451,16.0,638
2015-01-01,"Glascock, GA",13125,35534,454,16.0,641
2016-01-01,"Glascock, GA",13125,35692,457,16.0,643
2017-01-01,"Glascock, GA",13125,35814,460,16.0,645
2018-01-01,"Glascock, GA",13125,35913,462,16.0,647
2019-01-01,"Glascock, GA",13125,35986,464,16.0,648
