YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Petersburg, AK",2195,49421,578,8.2,1373
1997-01-01,"Petersburg, AK",2195,44826,703,10.2,1497
1998-01-01,"Petersburg, AK",2195,44721,692,10.2,1499
1999-01-01,"Petersburg, AK",2195,43734,538,8.1,1487
2000-01-01,"Petersburg, AK",2195,46203,539,8.3,1474
2001-01-01,"Petersburg, AK",2195,44794,541,8.4,1372
2002-01-01,"Petersburg, AK",2195,44752,526,8.4,1341
2003-01-01,"Petersburg, AK",2195,45719,562,8.9,1295
2004-01-01,"Petersburg, AK",2195,46189,602,9.7,1210
2005-01-01,"Petersburg, AK",2195,48183,613,9.9,1154
2006-01-01,"Petersburg, AK",2195,54054,598,9.9,1087
2007-01-01,"Petersburg, AK",2195,53048,592,9.9,1055
2008-01-01,"Petersburg, AK",2195,54274,573,9.8,1010
2009-01-01,"Petersburg, AK",2195,51374,346,9.2,622
2010-01-01,"Petersburg, AK",2195,61390,89,7.0,-56
2011-01-01,"Petersburg, AK",2195,72191,-4,8.0,-874
2012-01-01,"Petersburg, AK",2195,88377,-236,9.0,-2071
2013-01-01,"Petersburg, AK",2195,111562,-648,9.0,-3876
2014-01-01,"Petersburg, AK",2195,146088,-1305,9.0,-6626
2015-01-01,"Petersburg, AK",2195,198351,-2306,10.0,-10809
2016-01-01,"Petersburg, AK",2195,277758,-3820,10.0,-17161
2017-01-01,"Petersburg, AK",2195,398365,-6110,11.0,-26800
2018-01-01,"Petersburg, AK",2195,581426,-9583,12.0,-41424
2019-01-01,"Petersburg, AK",2195,859204,-14852,14.0,-63614
