YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Plaquemines, LA",22075,28734,4873,19.0,5418
1997-01-01,"Plaquemines, LA",22075,31908,4058,15.6,5275
1998-01-01,"Plaquemines, LA",22075,32623,4305,16.6,5852
1999-01-01,"Plaquemines, LA",22075,35102,4311,16.4,5115
2000-01-01,"Plaquemines, LA",22075,37305,4030,15.4,5141
2001-01-01,"Plaquemines, LA",22075,36503,4227,15.9,4983
2002-01-01,"Plaquemines, LA",22075,36925,4109,15.0,4978
2003-01-01,"Plaquemines, LA",22075,38329,4334,15.3,4923
2004-01-01,"Plaquemines, LA",22075,39603,4593,16.2,4967
2005-01-01,"Plaquemines, LA",22075,41228,4204,14.9,5942
2006-01-01,"Plaquemines, LA",22075,43466,4154,18.9,3555
2007-01-01,"Plaquemines, LA",22075,44896,3423,16.3,4371
2008-01-01,"Plaquemines, LA",22075,50948,3128,15.1,4444
2009-01-01,"Plaquemines, LA",22075,50454,2508,12.2,4472
2010-01-01,"Plaquemines, LA",22075,50478,3024,13.0,4500
2011-01-01,"Plaquemines, LA",22075,50922,3191,14.0,4341
2012-01-01,"Plaquemines, LA",22075,51657,3143,14.0,4276
2013-01-01,"Plaquemines, LA",22075,52502,3037,14.0,4211
2014-01-01,"Plaquemines, LA",22075,53345,2932,13.0,4166
2015-01-01,"Plaquemines, LA",22075,54143,2847,13.0,4124
2016-01-01,"Plaquemines, LA",22075,54888,2778,13.0,4084
2017-01-01,"Plaquemines, LA",22075,55588,2719,13.0,4046
2018-01-01,"Plaquemines, LA",22075,56250,2665,13.0,4008
2019-01-01,"Plaquemines, LA",22075,56881,2613,13.0,3972
