YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hopkins, TX",48223,25074,5107,16.8,5952
1997-01-01,"Hopkins, TX",48223,28126,4771,15.7,5908
1998-01-01,"Hopkins, TX",48223,30384,4594,15.0,5951
1999-01-01,"Hopkins, TX",48223,31255,4494,14.2,6050
2000-01-01,"Hopkins, TX",48223,32855,4723,14.9,5970
2001-01-01,"Hopkins, TX",48223,32302,5107,16.1,6036
2002-01-01,"Hopkins, TX",48223,31760,4990,15.5,6123
2003-01-01,"Hopkins, TX",48223,32189,4825,14.7,6268
2004-01-01,"Hopkins, TX",48223,33267,4769,14.5,6501
2005-01-01,"Hopkins, TX",48223,35176,5624,17.2,6548
2006-01-01,"Hopkins, TX",48223,36597,5210,15.8,6606
2007-01-01,"Hopkins, TX",48223,39105,4833,14.6,6547
2008-01-01,"Hopkins, TX",48223,39912,5257,15.8,6554
2009-01-01,"Hopkins, TX",48223,37151,6128,18.0,6581
2010-01-01,"Hopkins, TX",48223,35201,5661,16.0,6811
2011-01-01,"Hopkins, TX",48223,36868,5512,16.0,6986
2012-01-01,"Hopkins, TX",48223,39913,5566,16.0,7025
2013-01-01,"Hopkins, TX",48223,41966,5722,16.0,6993
2014-01-01,"Hopkins, TX",48223,42298,5864,17.0,6983
2015-01-01,"Hopkins, TX",48223,41743,5936,17.0,7037
2016-01-01,"Hopkins, TX",48223,41475,5953,16.0,7131
2017-01-01,"Hopkins, TX",48223,41998,5967,17.0,7221
2018-01-01,"Hopkins, TX",48223,43021,6010,17.0,7278
2019-01-01,"Hopkins, TX",48223,43975,6080,17.0,7312
