YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Coffee, GA",13069,27452,7252,21.8,6754
1997-01-01,"Coffee, GA",13069,28484,7075,20.6,7260
1998-01-01,"Coffee, GA",13069,29584,7117,20.3,7416
1999-01-01,"Coffee, GA",13069,29283,6521,18.1,7529
2000-01-01,"Coffee, GA",13069,30440,7225,19.8,7474
2001-01-01,"Coffee, GA",13069,29464,7956,21.7,7443
2002-01-01,"Coffee, GA",13069,28779,7977,21.5,7707
2003-01-01,"Coffee, GA",13069,29413,7161,19.1,7735
2004-01-01,"Coffee, GA",13069,30710,7296,19.3,7808
2005-01-01,"Coffee, GA",13069,31289,8707,23.2,7993
2006-01-01,"Coffee, GA",13069,33705,7949,21.0,8092
2007-01-01,"Coffee, GA",13069,33666,8240,21.9,8024
2008-01-01,"Coffee, GA",13069,34451,8116,21.4,8104
2009-01-01,"Coffee, GA",13069,31761,9900,25.9,8016
2010-01-01,"Coffee, GA",13069,32533,8677,22.0,8291
2011-01-01,"Coffee, GA",13069,33757,8179,21.0,8252
2012-01-01,"Coffee, GA",13069,33523,8811,22.0,8167
2013-01-01,"Coffee, GA",13069,33224,9007,23.0,8215
2014-01-01,"Coffee, GA",13069,33509,8772,22.0,8265
2015-01-01,"Coffee, GA",13069,33730,8760,22.0,8257
2016-01-01,"Coffee, GA",13069,33696,8897,22.0,8253
2017-01-01,"Coffee, GA",13069,33701,8918,23.0,8270
2018-01-01,"Coffee, GA",13069,33794,8887,22.0,8282
2019-01-01,"Coffee, GA",13069,33850,8906,22.0,8284
