YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Baker, OR",41001,27161,2713,16.7,3074
1997-01-01,"Baker, OR",41001,29203,2734,16.8,3069
1998-01-01,"Baker, OR",41001,29616,2781,17.1,3078
1999-01-01,"Baker, OR",41001,29832,2518,15.2,3036
2000-01-01,"Baker, OR",41001,31316,2358,14.4,2892
2001-01-01,"Baker, OR",41001,30166,2436,15.1,2874
2002-01-01,"Baker, OR",41001,30229,2342,14.5,2826
2003-01-01,"Baker, OR",41001,30469,2325,14.3,2648
2004-01-01,"Baker, OR",41001,31737,2424,15.2,2526
2005-01-01,"Baker, OR",41001,32500,2970,18.9,2426
2006-01-01,"Baker, OR",41001,34373,2538,16.0,2264
2007-01-01,"Baker, OR",41001,36942,2740,17.7,2335
2008-01-01,"Baker, OR",41001,37282,2629,16.9,2294
2009-01-01,"Baker, OR",41001,37120,3042,19.4,2208
2010-01-01,"Baker, OR",41001,39397,2868,18.0,2195
2011-01-01,"Baker, OR",41001,39954,2848,18.0,2181
2012-01-01,"Baker, OR",41001,40193,2851,18.0,2167
2013-01-01,"Baker, OR",41001,40386,2857,18.0,2155
2014-01-01,"Baker, OR",41001,40565,2863,18.0,2143
2015-01-01,"Baker, OR",41001,40731,2868,18.0,2133
2016-01-01,"Baker, OR",41001,40883,2873,18.0,2124
2017-01-01,"Baker, OR",41001,41023,2878,18.0,2115
2018-01-01,"Baker, OR",41001,41150,2882,18.0,2108
2019-01-01,"Baker, OR",41001,41264,2885,18.0,2101
