YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"San Saba, TX",48411,19918,1546,28.4,1128
1997-01-01,"San Saba, TX",48411,21722,1310,24.4,1182
1998-01-01,"San Saba, TX",48411,23452,1211,22.8,1177
1999-01-01,"San Saba, TX",48411,27826,1056,18.7,1179
2000-01-01,"San Saba, TX",48411,29857,1158,20.5,1158
2001-01-01,"San Saba, TX",48411,29171,1159,21.1,1122
2002-01-01,"San Saba, TX",48411,28570,1126,20.4,1142
2003-01-01,"San Saba, TX",48411,29646,1017,18.3,1467
2004-01-01,"San Saba, TX",48411,30559,1006,18.2,1459
2005-01-01,"San Saba, TX",48411,31761,1068,19.4,1468
2006-01-01,"San Saba, TX",48411,32782,1119,20.5,1427
2007-01-01,"San Saba, TX",48411,34908,1074,19.8,1329
2008-01-01,"San Saba, TX",48411,35739,1134,21.2,1042
2009-01-01,"San Saba, TX",48411,34019,1152,21.5,979
2010-01-01,"San Saba, TX",48411,33165,1137,21.0,928
2011-01-01,"San Saba, TX",48411,32165,1134,20.0,927
2012-01-01,"San Saba, TX",48411,31186,1137,20.0,960
2013-01-01,"San Saba, TX",48411,30429,1139,20.0,1009
2014-01-01,"San Saba, TX",48411,29989,1137,20.0,1060
2015-01-01,"San Saba, TX",48411,29856,1133,20.0,1105
2016-01-01,"San Saba, TX",48411,29960,1128,20.0,1140
2017-01-01,"San Saba, TX",48411,30216,1124,20.0,1163
2018-01-01,"San Saba, TX",48411,30541,1120,20.0,1173
2019-01-01,"San Saba, TX",48411,30870,1118,20.0,1174
