YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Adams, ID",16003,27199,556,14.0,643
1997-01-01,"Adams, ID",16003,28944,559,14.6,673
1998-01-01,"Adams, ID",16003,29749,608,15.8,648
1999-01-01,"Adams, ID",16003,29109,534,15.5,629
2000-01-01,"Adams, ID",16003,30508,493,14.6,623
2001-01-01,"Adams, ID",16003,29329,529,15.4,572
2002-01-01,"Adams, ID",16003,30152,497,14.3,522
2003-01-01,"Adams, ID",16003,30615,455,13.3,512
2004-01-01,"Adams, ID",16003,32187,423,11.9,519
2005-01-01,"Adams, ID",16003,38028,503,14.2,497
2006-01-01,"Adams, ID",16003,33062,502,14.6,496
2007-01-01,"Adams, ID",16003,37796,440,12.6,490
2008-01-01,"Adams, ID",16003,37479,457,13.2,478
2009-01-01,"Adams, ID",16003,35932,518,14.9,483
2010-01-01,"Adams, ID",16003,34231,455,13.0,478
2011-01-01,"Adams, ID",16003,35347,444,13.0,467
2012-01-01,"Adams, ID",16003,36339,452,13.0,462
2013-01-01,"Adams, ID",16003,36579,457,13.0,461
2014-01-01,"Adams, ID",16003,36509,456,13.0,459
2015-01-01,"Adams, ID",16003,36508,453,13.0,456
2016-01-01,"Adams, ID",16003,36614,451,13.0,454
2017-01-01,"Adams, ID",16003,36735,451,13.0,452
2018-01-01,"Adams, ID",16003,36822,450,13.0,451
2019-01-01,"Adams, ID",16003,36880,450,13.0,450
