YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Dunklin, MO",29069,21441,8976,27.2,5950
1997-01-01,"Dunklin, MO",29069,23341,7827,23.9,6031
1998-01-01,"Dunklin, MO",29069,24085,7588,23.3,6341
1999-01-01,"Dunklin, MO",29069,24908,7249,22.2,6377
2000-01-01,"Dunklin, MO",29069,25919,6712,20.7,6229
2001-01-01,"Dunklin, MO",29069,25197,6727,20.9,6221
2002-01-01,"Dunklin, MO",29069,25292,6994,21.7,6245
2003-01-01,"Dunklin, MO",29069,27129,6561,20.5,6177
2004-01-01,"Dunklin, MO",29069,27738,7520,23.5,6282
2005-01-01,"Dunklin, MO",29069,27568,8575,27.1,6246
2006-01-01,"Dunklin, MO",29069,28575,8191,26.0,6228
2007-01-01,"Dunklin, MO",29069,30615,6717,21.8,6070
2008-01-01,"Dunklin, MO",29069,28650,7658,25.0,5972
2009-01-01,"Dunklin, MO",29069,28838,7435,24.6,6003
2010-01-01,"Dunklin, MO",29069,29316,6881,23.0,6001
2011-01-01,"Dunklin, MO",29069,29343,6640,22.0,6004
2012-01-01,"Dunklin, MO",29069,29290,6438,21.0,6008
2013-01-01,"Dunklin, MO",29069,29178,6271,21.0,6016
2014-01-01,"Dunklin, MO",29069,29025,6137,20.0,6026
2015-01-01,"Dunklin, MO",29069,28848,6035,20.0,6039
2016-01-01,"Dunklin, MO",29069,28657,5964,20.0,6053
2017-01-01,"Dunklin, MO",29069,28464,5920,19.0,6067
2018-01-01,"Dunklin, MO",29069,28277,5903,19.0,6082
2019-01-01,"Dunklin, MO",29069,28105,5908,19.0,6096
