YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Las Animas, CO",8071,22506,3366,23.6,2384
1997-01-01,"Las Animas, CO",8071,22682,3433,23.8,2506
1998-01-01,"Las Animas, CO",8071,24375,3341,22.9,2466
1999-01-01,"Las Animas, CO",8071,27140,2672,17.9,2432
2000-01-01,"Las Animas, CO",8071,28730,2750,18.4,2351
2001-01-01,"Las Animas, CO",8071,27960,2542,16.8,2475
2002-01-01,"Las Animas, CO",8071,29044,2562,16.8,2374
2003-01-01,"Las Animas, CO",8071,30028,2315,15.4,2378
2004-01-01,"Las Animas, CO",8071,31798,2372,15.6,3362
2005-01-01,"Las Animas, CO",8071,32246,2618,17.4,3319
2006-01-01,"Las Animas, CO",8071,35008,2503,16.4,3486
2007-01-01,"Las Animas, CO",8071,36607,2609,17.2,3286
2008-01-01,"Las Animas, CO",8071,38876,2559,16.8,2933
2009-01-01,"Las Animas, CO",8071,36575,2816,18.5,2799
2010-01-01,"Las Animas, CO",8071,36293,2547,16.0,2318
2011-01-01,"Las Animas, CO",8071,34996,2425,15.0,2270
2012-01-01,"Las Animas, CO",8071,34070,2334,15.0,2337
2013-01-01,"Las Animas, CO",8071,33590,2300,14.0,2495
2014-01-01,"Las Animas, CO",8071,33589,2313,15.0,2672
2015-01-01,"Las Animas, CO",8071,33946,2355,15.0,2817
2016-01-01,"Las Animas, CO",8071,34478,2407,15.0,2901
2017-01-01,"Las Animas, CO",8071,35005,2451,16.0,2919
2018-01-01,"Las Animas, CO",8071,35399,2477,16.0,2885
2019-01-01,"Las Animas, CO",8071,35600,2484,16.0,2823
