YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Rogers, OK",40131,37624,6903,10.7,11313
1997-01-01,"Rogers, OK",40131,41466,6238,9.1,11930
1998-01-01,"Rogers, OK",40131,43950,6252,8.8,12351
1999-01-01,"Rogers, OK",40131,44162,6191,8.8,12824
2000-01-01,"Rogers, OK",40131,46179,6074,8.3,13261
2001-01-01,"Rogers, OK",40131,46485,6426,8.6,13560
2002-01-01,"Rogers, OK",40131,47376,6710,8.7,13595
2003-01-01,"Rogers, OK",40131,47821,7417,9.4,13849
2004-01-01,"Rogers, OK",40131,48555,7307,9.1,13955
2005-01-01,"Rogers, OK",40131,49926,6335,8.0,14253
2006-01-01,"Rogers, OK",40131,52525,8148,10.0,14318
2007-01-01,"Rogers, OK",40131,52866,8013,9.8,14421
2008-01-01,"Rogers, OK",40131,55860,8364,10.0,14318
2009-01-01,"Rogers, OK",40131,56983,8003,9.5,14410
2010-01-01,"Rogers, OK",40131,57817,8285,9.0,14455
2011-01-01,"Rogers, OK",40131,59232,8616,10.0,14463
2012-01-01,"Rogers, OK",40131,60700,8821,10.0,14467
2013-01-01,"Rogers, OK",40131,62176,9014,10.0,14467
2014-01-01,"Rogers, OK",40131,63711,9227,10.0,14461
2015-01-01,"Rogers, OK",40131,65321,9451,11.0,14448
2016-01-01,"Rogers, OK",40131,67008,9685,11.0,14430
2017-01-01,"Rogers, OK",40131,68778,9929,11.0,14407
2018-01-01,"Rogers, OK",40131,70635,10185,11.0,14381
2019-01-01,"Rogers, OK",40131,72586,10453,12.0,14350
