YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Oregon, MO",29149,19189,2633,25.9,1818
1997-01-01,"Oregon, MO",29149,19847,2443,23.8,1893
1998-01-01,"Oregon, MO",29149,20916,2395,23.0,1943
1999-01-01,"Oregon, MO",29149,22322,2181,21.2,1933
2000-01-01,"Oregon, MO",29149,23309,2139,21.0,1954
2001-01-01,"Oregon, MO",29149,22637,2142,21.1,1992
2002-01-01,"Oregon, MO",29149,22894,2186,21.3,1984
2003-01-01,"Oregon, MO",29149,24225,1914,18.5,2018
2004-01-01,"Oregon, MO",29149,25551,2048,19.8,2000
2005-01-01,"Oregon, MO",29149,25558,2410,23.6,2001
2006-01-01,"Oregon, MO",29149,25515,2602,25.4,2046
2007-01-01,"Oregon, MO",29149,27473,2535,25.0,2010
2008-01-01,"Oregon, MO",29149,26584,2362,23.4,2029
2009-01-01,"Oregon, MO",29149,24907,2633,26.0,1751
2010-01-01,"Oregon, MO",29149,21434,2804,27.0,1938
2011-01-01,"Oregon, MO",29149,21757,2536,24.0,1867
2012-01-01,"Oregon, MO",29149,21793,2448,23.0,1945
2013-01-01,"Oregon, MO",29149,22753,2321,22.0,1944
2014-01-01,"Oregon, MO",29149,23384,2296,22.0,1970
2015-01-01,"Oregon, MO",29149,23957,2291,22.0,1969
2016-01-01,"Oregon, MO",29149,24203,2321,22.0,1971
2017-01-01,"Oregon, MO",29149,24282,2352,23.0,1965
2018-01-01,"Oregon, MO",29149,24212,2382,23.0,1961
2019-01-01,"Oregon, MO",29149,24098,2400,23.0,1957
