YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hickory, MO",29085,19926,1740,20.4,1682
1997-01-01,"Hickory, MO",29085,20755,1682,19.4,1866
1998-01-01,"Hickory, MO",29085,21343,1638,18.6,1896
1999-01-01,"Hickory, MO",29085,24330,1597,18.0,1848
2000-01-01,"Hickory, MO",29085,25545,1564,17.6,1921
2001-01-01,"Hickory, MO",29085,24622,1685,19.1,1949
2002-01-01,"Hickory, MO",29085,24788,1677,18.7,1892
2003-01-01,"Hickory, MO",29085,25815,1472,16.2,1901
2004-01-01,"Hickory, MO",29085,26287,1637,17.8,1899
2005-01-01,"Hickory, MO",29085,28220,1812,19.8,1907
2006-01-01,"Hickory, MO",29085,27869,1727,18.9,1953
2007-01-01,"Hickory, MO",29085,28840,1716,19.1,1098
2008-01-01,"Hickory, MO",29085,28988,1782,20.0,1038
2009-01-01,"Hickory, MO",29085,27397,1855,21.1,984
2010-01-01,"Hickory, MO",29085,26410,1831,20.0,977
2011-01-01,"Hickory, MO",29085,25462,1814,20.0,1027
2012-01-01,"Hickory, MO",29085,24712,1792,20.0,1111
2013-01-01,"Hickory, MO",29085,24214,1769,20.0,1212
2014-01-01,"Hickory, MO",29085,23972,1747,20.0,1315
2015-01-01,"Hickory, MO",29085,23954,1728,19.0,1408
2016-01-01,"Hickory, MO",29085,24111,1714,19.0,1484
2017-01-01,"Hickory, MO",29085,24386,1705,19.0,1537
2018-01-01,"Hickory, MO",29085,24719,1701,19.0,1567
2019-01-01,"Hickory, MO",29085,25060,1701,19.0,1576
