YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sampson, NC",37163,27173,9306,18.3,9300
1997-01-01,"Sampson, NC",37163,28199,9182,17.5,9715
1998-01-01,"Sampson, NC",37163,28588,9298,17.6,9954
1999-01-01,"Sampson, NC",37163,29998,9530,15.9,10104
2000-01-01,"Sampson, NC",37163,31671,9775,16.2,10160
2001-01-01,"Sampson, NC",37163,30917,10111,16.6,10408
2002-01-01,"Sampson, NC",37163,31962,10846,17.5,10502
2003-01-01,"Sampson, NC",37163,32078,10461,16.9,10702
2004-01-01,"Sampson, NC",37163,33824,10984,17.5,11024
2005-01-01,"Sampson, NC",37163,34469,11825,19.2,11162
2006-01-01,"Sampson, NC",37163,34390,13621,21.7,11362
2007-01-01,"Sampson, NC",37163,34516,12974,20.6,11388
2008-01-01,"Sampson, NC",37163,38065,13945,22.1,11438
2009-01-01,"Sampson, NC",37163,33937,13646,21.7,11724
2010-01-01,"Sampson, NC",37163,38096,14213,22.0,11641
2011-01-01,"Sampson, NC",37163,35406,14284,22.0,11869
2012-01-01,"Sampson, NC",37163,38108,14699,22.0,11838
2013-01-01,"Sampson, NC",37163,36478,14806,23.0,12002
2014-01-01,"Sampson, NC",37163,38255,15126,23.0,12000
2015-01-01,"Sampson, NC",37163,37285,15247,23.0,12120
2016-01-01,"Sampson, NC",37163,38466,15498,24.0,12134
2017-01-01,"Sampson, NC",37163,37906,15620,24.0,12224
2018-01-01,"Sampson, NC",37163,38702,15820,24.0,12246
2019-01-01,"Sampson, NC",37163,38393,15936,24.0,12316
