YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Appomattox, VA",51011,30030,1665,12.9,2283
1997-01-01,"Appomattox, VA",51011,32582,1820,13.7,2331
1998-01-01,"Appomattox, VA",51011,33893,1748,13.1,2358
1999-01-01,"Appomattox, VA",51011,34936,1578,11.5,2386
2000-01-01,"Appomattox, VA",51011,37164,1526,11.1,2383
2001-01-01,"Appomattox, VA",51011,36577,1522,11.1,2411
2002-01-01,"Appomattox, VA",51011,36542,1668,12.2,2397
2003-01-01,"Appomattox, VA",51011,36859,1716,12.4,2376
2004-01-01,"Appomattox, VA",51011,38080,1649,11.8,2327
2005-01-01,"Appomattox, VA",51011,39199,1660,12.1,2321
2006-01-01,"Appomattox, VA",51011,41114,1859,13.3,2319
2007-01-01,"Appomattox, VA",51011,41089,1772,12.6,2307
2008-01-01,"Appomattox, VA",51011,43529,1863,13.0,2317
2009-01-01,"Appomattox, VA",51011,42354,2055,14.3,2247
2010-01-01,"Appomattox, VA",51011,43988,1986,13.0,2185
2011-01-01,"Appomattox, VA",51011,46333,2147,14.0,2159
2012-01-01,"Appomattox, VA",51011,48084,2308,15.0,2126
2013-01-01,"Appomattox, VA",51011,49919,2406,16.0,2070
2014-01-01,"Appomattox, VA",51011,52371,2536,17.0,2007
2015-01-01,"Appomattox, VA",51011,55212,2720,18.0,1942
2016-01-01,"Appomattox, VA",51011,58332,2923,19.0,1864
2017-01-01,"Appomattox, VA",51011,61915,3145,20.0,1773
2018-01-01,"Appomattox, VA",51011,66092,3405,22.0,1668
2019-01-01,"Appomattox, VA",51011,70895,3709,24.0,1548
