YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Smyth, VA",51173,26764,5389,16.5,5376
1997-01-01,"Smyth, VA",51173,28367,5606,17.3,5267
1998-01-01,"Smyth, VA",51173,30109,5035,15.6,5321
1999-01-01,"Smyth, VA",51173,29905,4199,12.9,5295
2000-01-01,"Smyth, VA",51173,31224,4212,13.1,5333
2001-01-01,"Smyth, VA",51173,30330,4289,13.3,5212
2002-01-01,"Smyth, VA",51173,30543,4596,14.3,5189
2003-01-01,"Smyth, VA",51173,31567,4733,14.8,5112
2004-01-01,"Smyth, VA",51173,32659,4505,14.0,5084
2005-01-01,"Smyth, VA",51173,34286,4166,13.3,5145
2006-01-01,"Smyth, VA",51173,34397,4930,15.5,5007
2007-01-01,"Smyth, VA",51173,35970,5338,17.1,5008
2008-01-01,"Smyth, VA",51173,33451,5626,18.1,5066
2009-01-01,"Smyth, VA",51173,35614,5516,17.8,5042
2010-01-01,"Smyth, VA",51173,35047,5650,18.0,5015
2011-01-01,"Smyth, VA",51173,35245,5742,18.0,5006
2012-01-01,"Smyth, VA",51173,35360,5807,18.0,5004
2013-01-01,"Smyth, VA",51173,35410,5866,18.0,5000
2014-01-01,"Smyth, VA",51173,35459,5917,19.0,4998
2015-01-01,"Smyth, VA",51173,35497,5959,19.0,4996
2016-01-01,"Smyth, VA",51173,35525,5995,19.0,4994
2017-01-01,"Smyth, VA",51173,35546,6024,19.0,4993
2018-01-01,"Smyth, VA",51173,35561,6049,19.0,4992
2019-01-01,"Smyth, VA",51173,35572,6069,19.0,4992
