YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Macon, TN",47111,26096,2860,16.3,3058
1997-01-01,"Macon, TN",47111,27332,2863,15.6,3278
1998-01-01,"Macon, TN",47111,28955,3068,16.3,3335
1999-01-01,"Macon, TN",47111,29717,3018,14.9,2684
2000-01-01,"Macon, TN",47111,31119,3125,15.1,3510
2001-01-01,"Macon, TN",47111,30165,3409,16.5,3769
2002-01-01,"Macon, TN",47111,30475,3512,16.8,3752
2003-01-01,"Macon, TN",47111,31199,3174,14.9,3573
2004-01-01,"Macon, TN",47111,31955,3485,16.3,3547
2005-01-01,"Macon, TN",47111,31845,3754,17.7,3697
2006-01-01,"Macon, TN",47111,33198,4104,19.2,3708
2007-01-01,"Macon, TN",47111,35410,3953,18.6,3764
2008-01-01,"Macon, TN",47111,34474,4381,20.3,3829
2009-01-01,"Macon, TN",47111,34710,4504,20.7,3834
2010-01-01,"Macon, TN",47111,35960,4496,20.0,3903
2011-01-01,"Macon, TN",47111,36279,4662,21.0,3891
2012-01-01,"Macon, TN",47111,36948,4770,21.0,3941
2013-01-01,"Macon, TN",47111,37454,4905,22.0,3967
2014-01-01,"Macon, TN",47111,38026,5029,22.0,4002
2015-01-01,"Macon, TN",47111,38567,5157,23.0,4032
2016-01-01,"Macon, TN",47111,39120,5283,23.0,4064
2017-01-01,"Macon, TN",47111,39666,5410,24.0,4095
2018-01-01,"Macon, TN",47111,40214,5537,24.0,4125
2019-01-01,"Macon, TN",47111,40760,5663,25.0,4156
