YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Windsor, VT",50027,34413,6058,10.9,10056
1997-01-01,"Windsor, VT",50027,36407,5303,9.4,10337
1998-01-01,"Windsor, VT",50027,38696,5206,9.3,10343
1999-01-01,"Windsor, VT",50027,39523,4902,8.5,10304
2000-01-01,"Windsor, VT",50027,41603,4757,8.2,10054
2001-01-01,"Windsor, VT",50027,41176,4884,8.4,9965
2002-01-01,"Windsor, VT",50027,41734,5214,9.0,9643
2003-01-01,"Windsor, VT",50027,42933,5090,8.7,9418
2004-01-01,"Windsor, VT",50027,44440,4716,8.1,8748
2005-01-01,"Windsor, VT",50027,46405,4982,8.7,8661
2006-01-01,"Windsor, VT",50027,44860,5459,9.6,8415
2007-01-01,"Windsor, VT",50027,50609,5299,9.4,8309
2008-01-01,"Windsor, VT",50027,52611,5208,9.3,8100
2009-01-01,"Windsor, VT",50027,48326,5845,10.5,7909
2010-01-01,"Windsor, VT",50027,49936,5680,10.0,7882
2011-01-01,"Windsor, VT",50027,50209,5738,10.0,7886
2012-01-01,"Windsor, VT",50027,50192,5777,10.0,7903
2013-01-01,"Windsor, VT",50027,50078,5796,10.0,7932
2014-01-01,"Windsor, VT",50027,49916,5802,10.0,7968
2015-01-01,"Windsor, VT",50027,49730,5799,10.0,8009
2016-01-01,"Windsor, VT",50027,49538,5791,10.0,8051
2017-01-01,"Windsor, VT",50027,49352,5779,10.0,8091
2018-01-01,"Windsor, VT",50027,49180,5764,10.0,8127
2019-01-01,"Windsor, VT",50027,49030,5749,10.0,8159
