YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Beaverhead, MT",30001,28750,1586,17.7,1774
1997-01-01,"Beaverhead, MT",30001,29796,1439,16.7,1810
1998-01-01,"Beaverhead, MT",30001,29231,1517,17.6,1728
1999-01-01,"Beaverhead, MT",30001,29084,1362,15.5,1699
2000-01-01,"Beaverhead, MT",30001,30499,1307,15.1,1636
2001-01-01,"Beaverhead, MT",30001,29961,1460,17.1,1569
2002-01-01,"Beaverhead, MT",30001,30478,1424,16.8,1519
2003-01-01,"Beaverhead, MT",30001,31501,1316,15.7,1419
2004-01-01,"Beaverhead, MT",30001,33153,1218,14.6,1319
2005-01-01,"Beaverhead, MT",30001,33404,1325,16.1,1284
2006-01-01,"Beaverhead, MT",30001,34087,1399,16.9,1266
2007-01-01,"Beaverhead, MT",30001,38427,1363,16.4,1252
2008-01-01,"Beaverhead, MT",30001,39284,1322,15.7,1192
2009-01-01,"Beaverhead, MT",30001,37304,1370,16.2,1181
2010-01-01,"Beaverhead, MT",30001,38226,1318,15.0,1193
2011-01-01,"Beaverhead, MT",30001,38248,1346,16.0,1168
2012-01-01,"Beaverhead, MT",30001,38681,1335,15.0,1161
2013-01-01,"Beaverhead, MT",30001,38888,1340,16.0,1150
2014-01-01,"Beaverhead, MT",30001,39127,1338,16.0,1143
2015-01-01,"Beaverhead, MT",30001,39297,1339,16.0,1137
2016-01-01,"Beaverhead, MT",30001,39446,1339,16.0,1132
2017-01-01,"Beaverhead, MT",30001,39562,1339,16.0,1128
2018-01-01,"Beaverhead, MT",30001,39656,1339,16.0,1125
2019-01-01,"Beaverhead, MT",30001,39729,1339,16.0,1123
