YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Gooding, ID",16047,26809,2004,15.1,2907
1997-01-01,"Gooding, ID",16047,28957,2021,14.8,3076
1998-01-01,"Gooding, ID",16047,31820,1981,14.4,3135
1999-01-01,"Gooding, ID",16047,31987,1872,13.4,3173
2000-01-01,"Gooding, ID",16047,33478,1828,13.0,3107
2001-01-01,"Gooding, ID",16047,33153,1841,13.1,3094
2002-01-01,"Gooding, ID",16047,33049,1733,12.2,2993
2003-01-01,"Gooding, ID",16047,33229,1663,11.7,2936
2004-01-01,"Gooding, ID",16047,34819,1765,12.4,3095
2005-01-01,"Gooding, ID",16047,35718,2023,14.3,3100
2006-01-01,"Gooding, ID",16047,36121,2297,16.2,3128
2007-01-01,"Gooding, ID",16047,39039,1847,13.2,3094
2008-01-01,"Gooding, ID",16047,41993,1772,12.6,3033
2009-01-01,"Gooding, ID",16047,36298,2344,16.5,3075
2010-01-01,"Gooding, ID",16047,39179,2018,14.0,3093
2011-01-01,"Gooding, ID",16047,38653,2117,15.0,3090
2012-01-01,"Gooding, ID",16047,39007,2101,14.0,3092
2013-01-01,"Gooding, ID",16047,39098,2116,15.0,3093
2014-01-01,"Gooding, ID",16047,39237,2122,15.0,3094
2015-01-01,"Gooding, ID",16047,39344,2129,15.0,3095
2016-01-01,"Gooding, ID",16047,39443,2135,15.0,3096
2017-01-01,"Gooding, ID",16047,39530,2141,15.0,3096
2018-01-01,"Gooding, ID",16047,39608,2146,15.0,3097
2019-01-01,"Gooding, ID",16047,39677,2150,15.0,3098
