YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Dyer, TN",47045,29143,5695,15.7,6741
1997-01-01,"Dyer, TN",47045,31092,5494,14.9,6863
1998-01-01,"Dyer, TN",47045,32562,5462,14.7,6790
1999-01-01,"Dyer, TN",47045,32490,5506,14.9,6817
2000-01-01,"Dyer, TN",47045,33719,5387,14.7,6877
2001-01-01,"Dyer, TN",47045,32894,5602,15.3,6887
2002-01-01,"Dyer, TN",47045,33308,5798,15.7,6788
2003-01-01,"Dyer, TN",47045,34274,5698,15.3,6764
2004-01-01,"Dyer, TN",47045,35447,6359,17.0,6760
2005-01-01,"Dyer, TN",47045,36161,7218,19.5,6999
2006-01-01,"Dyer, TN",47045,36805,7278,19.5,7068
2007-01-01,"Dyer, TN",47045,37925,6207,16.7,7159
2008-01-01,"Dyer, TN",47045,39484,6566,17.7,6883
2009-01-01,"Dyer, TN",47045,36356,7746,20.8,6989
2010-01-01,"Dyer, TN",47045,37838,7189,19.0,7193
2011-01-01,"Dyer, TN",47045,39631,6578,17.0,7091
2012-01-01,"Dyer, TN",47045,38839,7116,19.0,6979
2013-01-01,"Dyer, TN",47045,37965,7589,20.0,7076
2014-01-01,"Dyer, TN",47045,38874,7249,19.0,7161
2015-01-01,"Dyer, TN",47045,39675,7009,18.0,7099
2016-01-01,"Dyer, TN",47045,39204,7326,19.0,7055
2017-01-01,"Dyer, TN",47045,38882,7524,20.0,7112
2018-01-01,"Dyer, TN",47045,39421,7334,19.0,7147
2019-01-01,"Dyer, TN",47045,39770,7252,19.0,7113
