YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ripley, IN",18137,34912,2711,10.0,5032
1997-01-01,"Ripley, IN",18137,36854,2659,9.7,5219
1998-01-01,"Ripley, IN",18137,38997,2344,8.4,5263
1999-01-01,"Ripley, IN",18137,41036,1802,6.8,5263
2000-01-01,"Ripley, IN",18137,43174,1963,7.3,5437
2001-01-01,"Ripley, IN",18137,41727,2076,7.6,5475
2002-01-01,"Ripley, IN",18137,42628,2094,7.7,5411
2003-01-01,"Ripley, IN",18137,43572,2216,8.1,5572
2004-01-01,"Ripley, IN",18137,45555,2424,8.8,5721
2005-01-01,"Ripley, IN",18137,45822,2618,9.6,5478
2006-01-01,"Ripley, IN",18137,46275,2508,9.2,5518
2007-01-01,"Ripley, IN",18137,49651,2872,10.7,3583
2008-01-01,"Ripley, IN",18137,51603,2813,10.4,3580
2009-01-01,"Ripley, IN",18137,44179,3193,11.8,3508
2010-01-01,"Ripley, IN",18137,43178,3059,11.0,3623
2011-01-01,"Ripley, IN",18137,41854,2797,10.0,3882
2012-01-01,"Ripley, IN",18137,40992,2570,9.0,4251
2013-01-01,"Ripley, IN",18137,40634,2373,8.0,4632
2014-01-01,"Ripley, IN",18137,40789,2234,8.0,4961
2015-01-01,"Ripley, IN",18137,41348,2159,7.0,5196
2016-01-01,"Ripley, IN",18137,42160,2149,7.0,5318
2017-01-01,"Ripley, IN",18137,43058,2192,8.0,5328
2018-01-01,"Ripley, IN",18137,43891,2272,8.0,5245
2019-01-01,"Ripley, IN",18137,44546,2371,8.0,5099
