YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Effingham, GA",13103,40346,3930,11.6,6546
1997-01-01,"Effingham, GA",13103,41511,4279,11.5,7179
1998-01-01,"Effingham, GA",13103,44402,4080,10.5,7566
1999-01-01,"Effingham, GA",13103,45425,3776,10.1,7775
2000-01-01,"Effingham, GA",13103,47497,3647,9.3,8054
2001-01-01,"Effingham, GA",13103,46623,3763,9.2,8333
2002-01-01,"Effingham, GA",13103,47536,3814,9.0,8458
2003-01-01,"Effingham, GA",13103,49459,4418,9.9,8694
2004-01-01,"Effingham, GA",13103,51185,4708,10.1,9350
2005-01-01,"Effingham, GA",13103,52520,4443,9.6,9778
2006-01-01,"Effingham, GA",13103,53634,4705,9.7,10333
2007-01-01,"Effingham, GA",13103,54132,4968,9.9,10813
2008-01-01,"Effingham, GA",13103,59956,5204,10.1,11047
2009-01-01,"Effingham, GA",13103,54678,5767,10.9,11359
2010-01-01,"Effingham, GA",13103,61681,5748,10.0,11836
2011-01-01,"Effingham, GA",13103,58773,6158,11.0,12364
2012-01-01,"Effingham, GA",13103,64225,6283,11.0,12868
2013-01-01,"Effingham, GA",13103,62936,6689,11.0,13429
2014-01-01,"Effingham, GA",13103,67362,6901,11.0,13989
2015-01-01,"Effingham, GA",13103,67242,7308,12.0,14602
2016-01-01,"Effingham, GA",13103,71051,7590,12.0,15228
2017-01-01,"Effingham, GA",13103,71815,8012,12.0,15904
2018-01-01,"Effingham, GA",13103,75300,8356,12.0,16604
2019-01-01,"Effingham, GA",13103,76765,8804,13.0,17353
