YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Pike, IL",17149,25334,2532,14.5,3144
1997-01-01,"Pike, IL",17149,29308,2476,14.2,3096
1998-01-01,"Pike, IL",17149,30441,2478,14.3,3751
1999-01-01,"Pike, IL",17149,30869,2130,12.7,3870
2000-01-01,"Pike, IL",17149,32239,2234,13.5,3166
2001-01-01,"Pike, IL",17149,32065,2168,13.2,3121
2002-01-01,"Pike, IL",17149,32278,2193,13.4,3148
2003-01-01,"Pike, IL",17149,33101,2051,12.5,3025
2004-01-01,"Pike, IL",17149,35201,2085,12.6,2982
2005-01-01,"Pike, IL",17149,36859,2343,14.3,2925
2006-01-01,"Pike, IL",17149,32932,2349,14.6,2886
2007-01-01,"Pike, IL",17149,39219,2187,13.7,2857
2008-01-01,"Pike, IL",17149,40205,2470,15.6,2826
2009-01-01,"Pike, IL",17149,38191,2662,17.1,2782
2010-01-01,"Pike, IL",17149,39598,2493,16.0,2587
2011-01-01,"Pike, IL",17149,41658,2416,16.0,2308
2012-01-01,"Pike, IL",17149,43371,2458,16.0,2136
2013-01-01,"Pike, IL",17149,44463,2546,17.0,2067
2014-01-01,"Pike, IL",17149,45321,2609,17.0,2009
2015-01-01,"Pike, IL",17149,46351,2635,18.0,1905
2016-01-01,"Pike, IL",17149,47637,2652,18.0,1762
2017-01-01,"Pike, IL",17149,49037,2679,18.0,1613
2018-01-01,"Pike, IL",17149,50421,2721,19.0,1475
2019-01-01,"Pike, IL",17149,51772,2767,19.0,1345
