YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,MICHIGAN,26000,35940,1225586,12.6,1598557
1997-01-01,MICHIGAN,26000,38883,1127886,11.5,1631529
1998-01-01,MICHIGAN,26000,41963,1118213,11.4,1684261
1999-01-01,MICHIGAN,26000,44221,971254,9.9,1680525
2000-01-01,MICHIGAN,26000,45202,951435,9.7,1698501
2001-01-01,MICHIGAN,26000,45688,963737,9.8,1700820
2002-01-01,MICHIGAN,26000,44315,1080996,10.9,1704986
2003-01-01,MICHIGAN,26000,46291,1087681,11.0,1730668
2004-01-01,MICHIGAN,26000,44409,1241783,12.5,1757604
2005-01-01,MICHIGAN,26000,46072,1292315,13.1,1750451
2006-01-01,MICHIGAN,26000,47187,1328888,13.5,1742025
2007-01-01,MICHIGAN,26000,47931,1370287,13.9,1714709
2008-01-01,MICHIGAN,26000,48606,1402736,14.4,1692716
2009-01-01,MICHIGAN,26000,45254,1565559,16.1,1659921
2010-01-01,MICHIGAN,26000,44354,1615661,16.0,1625833
2011-01-01,MICHIGAN,26000,43523,1660129,17.0,1597607
2012-01-01,MICHIGAN,26000,42471,1695257,17.0,1568480
2013-01-01,MICHIGAN,26000,41400,1717591,17.0,1541681
2014-01-01,MICHIGAN,26000,40356,1726006,17.0,1517926
2015-01-01,MICHIGAN,26000,39396,1720291,17.0,1498222
2016-01-01,MICHIGAN,26000,38558,1701034,17.0,1483250
2017-01-01,MICHIGAN,26000,37876,1669438,17.0,1473486
2018-01-01,MICHIGAN,26000,37373,1627207,17.0,1469166
2019-01-01,MICHIGAN,26000,37065,1576447,16.0,1470290
