YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"St. Charles, LA",22089,38940,6026,12.7,9620
1997-01-01,"St. Charles, LA",22089,41905,5926,12.2,9973
1998-01-01,"St. Charles, LA",22089,42973,6050,12.3,10286
1999-01-01,"St. Charles, LA",22089,43579,6222,13.0,10179
2000-01-01,"St. Charles, LA",22089,45786,5598,11.6,10128
2001-01-01,"St. Charles, LA",22089,44747,5948,12.2,9946
2002-01-01,"St. Charles, LA",22089,44813,5687,11.6,9894
2003-01-01,"St. Charles, LA",22089,45423,6237,12.5,9819
2004-01-01,"St. Charles, LA",22089,46009,6727,13.3,9685
2005-01-01,"St. Charles, LA",22089,48777,6945,13.9,9719
2006-01-01,"St. Charles, LA",22089,51578,6992,13.4,9858
2007-01-01,"St. Charles, LA",22089,54998,5582,10.8,9678
2008-01-01,"St. Charles, LA",22089,56886,5921,11.6,9578
2009-01-01,"St. Charles, LA",22089,56869,6129,12.0,9535
2010-01-01,"St. Charles, LA",22089,58213,6182,11.0,9492
2011-01-01,"St. Charles, LA",22089,59755,6243,11.0,9404
2012-01-01,"St. Charles, LA",22089,61504,6300,11.0,9326
2013-01-01,"St. Charles, LA",22089,63428,6349,11.0,9243
2014-01-01,"St. Charles, LA",22089,65507,6395,11.0,9156
2015-01-01,"St. Charles, LA",22089,67734,6440,11.0,9062
2016-01-01,"St. Charles, LA",22089,70112,6486,11.0,8962
2017-01-01,"St. Charles, LA",22089,72650,6536,11.0,8855
2018-01-01,"St. Charles, LA",22089,75356,6589,11.0,8740
2019-01-01,"St. Charles, LA",22089,78243,6645,11.0,8619
