YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Taylor, KY",21217,27193,3882,17.2,4005
1997-01-01,"Taylor, KY",21217,28552,3789,16.6,4025
1998-01-01,"Taylor, KY",21217,27199,3830,16.8,3946
1999-01-01,"Taylor, KY",21217,27369,3731,16.7,4044
2000-01-01,"Taylor, KY",21217,28712,3511,15.7,3914
2001-01-01,"Taylor, KY",21217,28288,3750,16.6,3857
2002-01-01,"Taylor, KY",21217,29003,3786,16.6,3851
2003-01-01,"Taylor, KY",21217,30351,3802,16.6,3963
2004-01-01,"Taylor, KY",21217,31599,4136,17.8,3904
2005-01-01,"Taylor, KY",21217,32381,4255,18.5,3976
2006-01-01,"Taylor, KY",21217,33234,5109,22.2,3943
2007-01-01,"Taylor, KY",21217,35012,3970,17.1,3710
2008-01-01,"Taylor, KY",21217,35615,4437,19.0,3828
2009-01-01,"Taylor, KY",21217,33601,5252,22.4,3759
2010-01-01,"Taylor, KY",21217,35301,4125,17.0,3841
2011-01-01,"Taylor, KY",21217,34669,5053,21.0,3835
2012-01-01,"Taylor, KY",21217,35644,4551,19.0,3812
2013-01-01,"Taylor, KY",21217,35699,4891,20.0,3800
2014-01-01,"Taylor, KY",21217,36263,4761,20.0,3792
2015-01-01,"Taylor, KY",21217,36497,4918,20.0,3786
2016-01-01,"Taylor, KY",21217,36907,4904,20.0,3779
2017-01-01,"Taylor, KY",21217,37199,4987,21.0,3772
2018-01-01,"Taylor, KY",21217,37545,5010,21.0,3765
2019-01-01,"Taylor, KY",21217,37844,5066,21.0,3758
