YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Macon, IL",17115,34800,14628,12.8,21037
1997-01-01,"Macon, IL",17115,38653,15707,14.0,20343
1998-01-01,"Macon, IL",17115,40676,15130,13.5,22552
1999-01-01,"Macon, IL",17115,38833,14614,13.1,22345
2000-01-01,"Macon, IL",17115,40376,13938,12.7,19242
2001-01-01,"Macon, IL",17115,39109,13334,12.2,18995
2002-01-01,"Macon, IL",17115,37908,14677,13.5,18571
2003-01-01,"Macon, IL",17115,37294,14550,13.5,18181
2004-01-01,"Macon, IL",17115,39047,15361,14.3,17504
2005-01-01,"Macon, IL",17115,39834,16121,15.2,17658
2006-01-01,"Macon, IL",17115,41738,17353,16.4,17533
2007-01-01,"Macon, IL",17115,44752,16723,15.9,17356
2008-01-01,"Macon, IL",17115,45664,14164,13.5,17445
2009-01-01,"Macon, IL",17115,44407,15822,15.1,16971
2010-01-01,"Macon, IL",17115,44315,15489,14.0,17159
2011-01-01,"Macon, IL",17115,43851,15377,14.0,16794
2012-01-01,"Macon, IL",17115,43495,15502,14.0,16448
2013-01-01,"Macon, IL",17115,43463,15699,15.0,16224
2014-01-01,"Macon, IL",17115,43687,15847,15.0,16113
2015-01-01,"Macon, IL",17115,43995,15911,15.0,16059
2016-01-01,"Macon, IL",17115,44250,15913,15.0,16010
2017-01-01,"Macon, IL",17115,44407,15896,15.0,15943
2018-01-01,"Macon, IL",17115,44487,15890,15.0,15860
2019-01-01,"Macon, IL",17115,44535,15902,15.0,15774
