YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Palo Pinto, TX",48363,24785,5160,20.5,4756
1997-01-01,"Palo Pinto, TX",48363,27083,4827,18.8,4748
1998-01-01,"Palo Pinto, TX",48363,28018,4334,16.7,4824
1999-01-01,"Palo Pinto, TX",48363,29798,4170,15.6,4912
2000-01-01,"Palo Pinto, TX",48363,31911,4239,15.8,4911
2001-01-01,"Palo Pinto, TX",48363,31572,4293,16.0,5008
2002-01-01,"Palo Pinto, TX",48363,31435,4420,16.4,5030
2003-01-01,"Palo Pinto, TX",48363,32163,4405,16.3,4940
2004-01-01,"Palo Pinto, TX",48363,33068,4369,16.1,5044
2005-01-01,"Palo Pinto, TX",48363,34580,4515,16.7,4981
2006-01-01,"Palo Pinto, TX",48363,35377,4553,16.6,5005
2007-01-01,"Palo Pinto, TX",48363,37034,4261,15.9,4943
2008-01-01,"Palo Pinto, TX",48363,41162,3788,14.0,4948
2009-01-01,"Palo Pinto, TX",48363,40141,4624,17.0,4926
2010-01-01,"Palo Pinto, TX",48363,41914,4284,15.0,4937
2011-01-01,"Palo Pinto, TX",48363,43228,4399,16.0,4908
2012-01-01,"Palo Pinto, TX",48363,44778,4338,16.0,4903
2013-01-01,"Palo Pinto, TX",48363,46294,4359,16.0,4889
2014-01-01,"Palo Pinto, TX",48363,47903,4348,16.0,4878
2015-01-01,"Palo Pinto, TX",48363,49559,4351,16.0,4865
2016-01-01,"Palo Pinto, TX",48363,51287,4349,16.0,4852
2017-01-01,"Palo Pinto, TX",48363,53080,4349,16.0,4838
2018-01-01,"Palo Pinto, TX",48363,54946,4349,16.0,4824
2019-01-01,"Palo Pinto, TX",48363,56886,4348,16.0,4809
