YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Miner, SD",46097,23705,490,16.4,651
1997-01-01,"Miner, SD",46097,28085,445,16.1,638
1998-01-01,"Miner, SD",46097,28963,374,14.1,605
1999-01-01,"Miner, SD",46097,30051,298,10.4,583
2000-01-01,"Miner, SD",46097,31574,302,10.8,558
2001-01-01,"Miner, SD",46097,29823,348,12.5,560
2002-01-01,"Miner, SD",46097,28890,320,11.9,541
2003-01-01,"Miner, SD",46097,30627,277,10.7,519
2004-01-01,"Miner, SD",46097,32285,290,11.4,427
2005-01-01,"Miner, SD",46097,33628,297,11.8,406
2006-01-01,"Miner, SD",46097,35451,270,10.8,405
2007-01-01,"Miner, SD",46097,36281,282,11.6,390
2008-01-01,"Miner, SD",46097,39067,280,11.8,362
2009-01-01,"Miner, SD",46097,38370,295,12.5,389
2010-01-01,"Miner, SD",46097,38065,282,11.0,394
2011-01-01,"Miner, SD",46097,37659,280,11.0,398
2012-01-01,"Miner, SD",46097,37373,282,11.0,401
2013-01-01,"Miner, SD",46097,37202,284,11.0,404
2014-01-01,"Miner, SD",46097,37096,285,11.0,405
2015-01-01,"Miner, SD",46097,37020,286,11.0,407
2016-01-01,"Miner, SD",46097,36964,286,11.0,407
2017-01-01,"Miner, SD",46097,36923,286,11.0,408
2018-01-01,"Miner, SD",46097,36895,286,11.0,408
2019-01-01,"Miner, SD",46097,36878,286,11.0,408
