YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Shelby, IA",19165,30501,1182,9.0,2784
1997-01-01,"Shelby, IA",19165,34588,1162,9.0,2813
1998-01-01,"Shelby, IA",19165,34668,1198,9.4,2622
1999-01-01,"Shelby, IA",19165,36624,969,7.4,2608
2000-01-01,"Shelby, IA",19165,38407,972,7.5,2553
2001-01-01,"Shelby, IA",19165,38361,942,7.4,2621
2002-01-01,"Shelby, IA",19165,38787,1027,8.1,2478
2003-01-01,"Shelby, IA",19165,39594,986,7.8,2369
2004-01-01,"Shelby, IA",19165,42636,1106,8.8,2384
2005-01-01,"Shelby, IA",19165,42704,1001,8.1,1918
2006-01-01,"Shelby, IA",19165,41313,1083,8.9,1983
2007-01-01,"Shelby, IA",19165,45568,1142,9.5,1965
2008-01-01,"Shelby, IA",19165,47103,1111,9.4,1970
2009-01-01,"Shelby, IA",19165,45177,1063,9.1,1967
2010-01-01,"Shelby, IA",19165,46331,1128,9.0,2074
2011-01-01,"Shelby, IA",19165,46136,1100,9.0,1999
2012-01-01,"Shelby, IA",19165,46410,1107,9.0,1991
2013-01-01,"Shelby, IA",19165,46557,1105,9.0,1968
2014-01-01,"Shelby, IA",19165,46747,1107,9.0,1954
2015-01-01,"Shelby, IA",19165,46917,1108,9.0,1940
2016-01-01,"Shelby, IA",19165,47079,1110,9.0,1929
2017-01-01,"Shelby, IA",19165,47228,1111,9.0,1919
2018-01-01,"Shelby, IA",19165,47363,1112,9.0,1910
2019-01-01,"Shelby, IA",19165,47485,1114,9.0,1902
