YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Huron, OH",39077,33863,5552,9.2,11846
1997-01-01,"Huron, OH",39077,36500,5363,8.8,11901
1998-01-01,"Huron, OH",39077,38242,5405,8.9,11983
1999-01-01,"Huron, OH",39077,39428,5393,9.1,11926
2000-01-01,"Huron, OH",39077,41529,4803,8.1,11926
2001-01-01,"Huron, OH",39077,40562,5232,8.8,11767
2002-01-01,"Huron, OH",39077,40678,5100,8.5,11538
2003-01-01,"Huron, OH",39077,41151,5392,9.0,11591
2004-01-01,"Huron, OH",39077,42230,5704,9.5,12073
2005-01-01,"Huron, OH",39077,42861,6514,10.9,11902
2006-01-01,"Huron, OH",39077,45155,6610,11.1,12003
2007-01-01,"Huron, OH",39077,46846,6524,11.1,12887
2008-01-01,"Huron, OH",39077,46586,8070,13.7,12723
2009-01-01,"Huron, OH",39077,46542,7349,12.4,12458
2010-01-01,"Huron, OH",39077,47363,7480,12.0,12605
2011-01-01,"Huron, OH",39077,47896,7696,13.0,12672
2012-01-01,"Huron, OH",39077,48427,7835,13.0,12728
2013-01-01,"Huron, OH",39077,48911,7991,13.0,12783
2014-01-01,"Huron, OH",39077,49373,8135,13.0,12836
2015-01-01,"Huron, OH",39077,49812,8278,14.0,12888
2016-01-01,"Huron, OH",39077,50232,8415,14.0,12938
2017-01-01,"Huron, OH",39077,50634,8547,14.0,12987
2018-01-01,"Huron, OH",39077,51020,8675,14.0,13033
2019-01-01,"Huron, OH",39077,51391,8798,14.0,13078
