YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Estill, KY",21065,22114,4117,26.3,2813
1997-01-01,"Estill, KY",21065,23937,3577,22.7,2786
1998-01-01,"Estill, KY",21065,25910,3524,22.4,2749
1999-01-01,"Estill, KY",21065,24364,3330,21.9,2827
2000-01-01,"Estill, KY",21065,25160,3183,20.9,2796
2001-01-01,"Estill, KY",21065,24250,3252,21.4,2794
2002-01-01,"Estill, KY",21065,24727,3259,21.6,2679
2003-01-01,"Estill, KY",21065,25561,3184,21.1,2737
2004-01-01,"Estill, KY",21065,26183,3543,23.6,2592
2005-01-01,"Estill, KY",21065,25026,4337,29.1,2608
2006-01-01,"Estill, KY",21065,27245,3951,26.4,2635
2007-01-01,"Estill, KY",21065,28797,3895,26.3,2456
2008-01-01,"Estill, KY",21065,28912,3563,24.1,2535
2009-01-01,"Estill, KY",21065,27765,4116,28.0,2504
2010-01-01,"Estill, KY",21065,28731,4066,27.0,2478
2011-01-01,"Estill, KY",21065,29098,4091,27.0,2457
2012-01-01,"Estill, KY",21065,29427,4134,28.0,2433
2013-01-01,"Estill, KY",21065,29757,4187,28.0,2410
2014-01-01,"Estill, KY",21065,30097,4243,29.0,2386
2015-01-01,"Estill, KY",21065,30439,4298,29.0,2363
2016-01-01,"Estill, KY",21065,30781,4353,30.0,2340
2017-01-01,"Estill, KY",21065,31121,4408,30.0,2317
2018-01-01,"Estill, KY",21065,31458,4462,31.0,2295
2019-01-01,"Estill, KY",21065,31793,4516,31.0,2272
