YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lamar, GA",13171,28687,2440,17.5,2250
1997-01-01,"Lamar, GA",13171,30332,2493,17.0,2477
1998-01-01,"Lamar, GA",13171,31144,2473,16.6,2568
1999-01-01,"Lamar, GA",13171,33771,2192,14.5,2708
2000-01-01,"Lamar, GA",13171,35890,2298,14.9,2634
2001-01-01,"Lamar, GA",13171,35473,2290,14.7,2699
2002-01-01,"Lamar, GA",13171,35298,2350,15.0,2647
2003-01-01,"Lamar, GA",13171,36261,2124,13.4,2670
2004-01-01,"Lamar, GA",13171,37201,2164,13.7,2592
2005-01-01,"Lamar, GA",13171,38475,2473,15.7,2533
2006-01-01,"Lamar, GA",13171,38828,2709,17.2,2488
2007-01-01,"Lamar, GA",13171,40923,2682,16.7,2463
2008-01-01,"Lamar, GA",13171,41668,2512,15.5,2500
2009-01-01,"Lamar, GA",13171,40302,3084,18.8,2498
2010-01-01,"Lamar, GA",13171,41964,2466,14.0,2566
2011-01-01,"Lamar, GA",13171,41969,2659,16.0,2505
2012-01-01,"Lamar, GA",13171,42291,2694,16.0,2488
2013-01-01,"Lamar, GA",13171,42594,2726,16.0,2477
2014-01-01,"Lamar, GA",13171,42892,2749,16.0,2470
2015-01-01,"Lamar, GA",13171,43172,2768,16.0,2463
2016-01-01,"Lamar, GA",13171,43432,2785,16.0,2457
2017-01-01,"Lamar, GA",13171,43672,2801,16.0,2452
2018-01-01,"Lamar, GA",13171,43893,2815,16.0,2447
2019-01-01,"Lamar, GA",13171,44097,2828,16.0,2442
