YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Herkimer, NY",36043,28640,8877,13.4,12787
1997-01-01,"Herkimer, NY",36043,30321,8909,13.9,12826
1998-01-01,"Herkimer, NY",36043,31390,8940,14.1,12733
1999-01-01,"Herkimer, NY",36043,32183,7534,11.8,12469
2000-01-01,"Herkimer, NY",36043,33911,7418,11.7,12501
2001-01-01,"Herkimer, NY",36043,33007,7132,11.3,12258
2002-01-01,"Herkimer, NY",36043,33323,7309,11.6,12110
2003-01-01,"Herkimer, NY",36043,33967,7832,12.4,11814
2004-01-01,"Herkimer, NY",36043,35239,7958,12.6,11137
2005-01-01,"Herkimer, NY",36043,37540,7922,12.7,11109
2006-01-01,"Herkimer, NY",36043,38601,8170,13.1,10956
2007-01-01,"Herkimer, NY",36043,38732,7582,12.3,11225
2008-01-01,"Herkimer, NY",36043,40106,8562,14.0,10761
2009-01-01,"Herkimer, NY",36043,40523,8640,14.1,10528
2010-01-01,"Herkimer, NY",36043,41448,8525,13.0,10356
2011-01-01,"Herkimer, NY",36043,42234,8513,13.0,10225
2012-01-01,"Herkimer, NY",36043,42911,8517,14.0,10093
2013-01-01,"Herkimer, NY",36043,43539,8534,14.0,9960
2014-01-01,"Herkimer, NY",36043,44143,8564,14.0,9831
2015-01-01,"Herkimer, NY",36043,44729,8601,14.0,9706
2016-01-01,"Herkimer, NY",36043,45295,8641,14.0,9586
2017-01-01,"Herkimer, NY",36043,45842,8682,14.0,9471
2018-01-01,"Herkimer, NY",36043,46367,8722,14.0,9361
2019-01-01,"Herkimer, NY",36043,46873,8761,14.0,9255
