YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lincoln, NV",32017,29895,534,13.6,1091
1997-01-01,"Lincoln, NV",32017,32993,571,14.8,1109
1998-01-01,"Lincoln, NV",32017,36264,536,13.7,1108
1999-01-01,"Lincoln, NV",32017,33984,519,13.6,1081
2000-01-01,"Lincoln, NV",32017,34456,570,15.0,1052
2001-01-01,"Lincoln, NV",32017,33387,548,14.2,1017
2002-01-01,"Lincoln, NV",32017,34758,513,13.1,1018
2003-01-01,"Lincoln, NV",32017,36032,528,13.5,1014
2004-01-01,"Lincoln, NV",32017,38226,523,13.0,1012
2005-01-01,"Lincoln, NV",32017,37291,649,16.2,1006
2006-01-01,"Lincoln, NV",32017,42022,586,13.4,1001
2007-01-01,"Lincoln, NV",32017,44450,564,12.8,1074
2008-01-01,"Lincoln, NV",32017,44535,630,13.9,945
2009-01-01,"Lincoln, NV",32017,44387,604,13.6,991
2010-01-01,"Lincoln, NV",32017,45136,608,13.0,988
2011-01-01,"Lincoln, NV",32017,45923,613,13.0,988
2012-01-01,"Lincoln, NV",32017,46703,618,13.0,986
2013-01-01,"Lincoln, NV",32017,47481,624,13.0,984
2014-01-01,"Lincoln, NV",32017,48254,629,13.0,982
2015-01-01,"Lincoln, NV",32017,49020,634,13.0,980
2016-01-01,"Lincoln, NV",32017,49779,639,13.0,977
2017-01-01,"Lincoln, NV",32017,50532,643,13.0,975
2018-01-01,"Lincoln, NV",32017,51278,648,13.0,973
2019-01-01,"Lincoln, NV",32017,52017,653,13.0,970
