YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Forest, PA",42053,24814,656,14.0,764
1997-01-01,"Forest, PA",42053,25702,721,15.4,807
1998-01-01,"Forest, PA",42053,26700,637,13.8,797
1999-01-01,"Forest, PA",42053,27464,648,13.2,781
2000-01-01,"Forest, PA",42053,28587,668,13.8,789
2001-01-01,"Forest, PA",42053,27268,712,14.8,786
2002-01-01,"Forest, PA",42053,28060,597,12.3,753
2003-01-01,"Forest, PA",42053,29407,626,12.9,730
2004-01-01,"Forest, PA",42053,29217,707,14.8,691
2005-01-01,"Forest, PA",42053,30554,754,16.9,718
2006-01-01,"Forest, PA",42053,33723,846,17.9,689
2007-01-01,"Forest, PA",42053,30501,983,21.0,1337
2008-01-01,"Forest, PA",42053,35029,1100,24.2,1262
2009-01-01,"Forest, PA",42053,33313,1008,22.4,1228
2010-01-01,"Forest, PA",42053,35036,1037,22.0,1117
2011-01-01,"Forest, PA",42053,34718,1079,23.0,1261
2012-01-01,"Forest, PA",42053,35453,1107,24.0,1275
2013-01-01,"Forest, PA",42053,35991,1139,25.0,1312
2014-01-01,"Forest, PA",42053,36505,1171,25.0,1352
2015-01-01,"Forest, PA",42053,37042,1203,26.0,1389
2016-01-01,"Forest, PA",42053,37571,1234,27.0,1426
2017-01-01,"Forest, PA",42053,38099,1266,28.0,1464
2018-01-01,"Forest, PA",42053,38625,1297,28.0,1501
2019-01-01,"Forest, PA",42053,39150,1328,29.0,1538
