YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ada, ID",16001,41783,22440,8.6,45235
1997-01-01,"Ada, ID",16001,43321,24489,8.9,47818
1998-01-01,"Ada, ID",16001,44772,24574,8.7,49086
1999-01-01,"Ada, ID",16001,46293,24964,8.4,50309
2000-01-01,"Ada, ID",16001,48285,22291,7.3,51440
2001-01-01,"Ada, ID",16001,47930,24100,7.7,52420
2002-01-01,"Ada, ID",16001,47947,27199,8.6,53403
2003-01-01,"Ada, ID",16001,49407,30337,9.3,55145
2004-01-01,"Ada, ID",16001,50754,30644,9.1,56810
2005-01-01,"Ada, ID",16001,51343,31468,9.4,60528
2006-01-01,"Ada, ID",16001,53909,29106,8.3,62955
2007-01-01,"Ada, ID",16001,55121,28734,7.9,65298
2008-01-01,"Ada, ID",16001,57159,33406,9.0,67240
2009-01-01,"Ada, ID",16001,53828,44204,11.8,69036
2010-01-01,"Ada, ID",16001,63896,37908,9.0,74702
2011-01-01,"Ada, ID",16001,52674,52324,13.0,75966
2012-01-01,"Ada, ID",16001,78177,33301,8.0,85117
2013-01-01,"Ada, ID",16001,41359,72859,17.0,81483
2014-01-01,"Ada, ID",16001,111394,13628,2.0,100599
2015-01-01,"Ada, ID",16001,-434,124137,29.0,81995
2016-01-01,"Ada, ID",16001,198878,-54098,-14.0,129072
2017-01-01,"Ada, ID",16001,-132241,261679,61.0,65454
2018-01-01,"Ada, ID",16001,443055,-264810,-66.0,192409
2019-01-01,"Ada, ID",16001,-528162,647853,154.0,-4238
