YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Avery, NC",37011,27224,2452,16.0,2535
1997-01-01,"Avery, NC",37011,28407,2356,15.3,2455
1998-01-01,"Avery, NC",37011,30005,2525,16.3,2506
1999-01-01,"Avery, NC",37011,30250,2309,14.9,2562
2000-01-01,"Avery, NC",37011,31592,2324,14.9,2595
2001-01-01,"Avery, NC",37011,30289,2497,15.9,2568
2002-01-01,"Avery, NC",37011,29707,2588,16.4,2522
2003-01-01,"Avery, NC",37011,30728,2380,15.0,2525
2004-01-01,"Avery, NC",37011,31069,2436,15.5,2517
2005-01-01,"Avery, NC",37011,33188,2579,16.7,2528
2006-01-01,"Avery, NC",37011,33270,2589,16.9,2506
2007-01-01,"Avery, NC",37011,36068,2686,17.6,2491
2008-01-01,"Avery, NC",37011,36844,2706,17.6,2435
2009-01-01,"Avery, NC",37011,33919,2896,18.9,2435
2010-01-01,"Avery, NC",37011,34348,2712,17.0,2399
2011-01-01,"Avery, NC",37011,34706,2772,18.0,2421
2012-01-01,"Avery, NC",37011,35055,2766,18.0,2413
2013-01-01,"Avery, NC",37011,35358,2790,18.0,2411
2014-01-01,"Avery, NC",37011,35634,2806,18.0,2404
2015-01-01,"Avery, NC",37011,35890,2825,18.0,2398
2016-01-01,"Avery, NC",37011,36133,2842,18.0,2391
2017-01-01,"Avery, NC",37011,36367,2860,18.0,2384
2018-01-01,"Avery, NC",37011,36595,2876,19.0,2378
2019-01-01,"Avery, NC",37011,36819,2893,19.0,2371
