YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Vinton, OH",39163,24530,2331,19.1,2529
1997-01-01,"Vinton, OH",39163,26697,2291,18.7,2489
1998-01-01,"Vinton, OH",39163,28120,2203,17.7,2481
1999-01-01,"Vinton, OH",39163,29097,2287,17.9,2538
2000-01-01,"Vinton, OH",39163,30273,2214,17.1,2538
2001-01-01,"Vinton, OH",39163,29721,2258,17.3,2531
2002-01-01,"Vinton, OH",39163,30337,2083,15.8,2534
2003-01-01,"Vinton, OH",39163,30970,1989,15.0,2596
2004-01-01,"Vinton, OH",39163,32086,2246,16.8,2633
2005-01-01,"Vinton, OH",39163,32977,2722,20.6,2659
2006-01-01,"Vinton, OH",39163,34565,2539,19.0,2637
2007-01-01,"Vinton, OH",39163,37627,2496,18.9,2565
2008-01-01,"Vinton, OH",39163,34306,3027,23.0,2553
2009-01-01,"Vinton, OH",39163,34275,2586,19.8,2506
2010-01-01,"Vinton, OH",39163,32679,2516,19.0,2502
2011-01-01,"Vinton, OH",39163,31856,2293,17.0,2511
2012-01-01,"Vinton, OH",39163,31327,2203,16.0,2540
2013-01-01,"Vinton, OH",39163,31532,2175,16.0,2572
2014-01-01,"Vinton, OH",39163,32200,2243,16.0,2599
2015-01-01,"Vinton, OH",39163,33118,2358,17.0,2613
2016-01-01,"Vinton, OH",39163,33951,2482,18.0,2610
2017-01-01,"Vinton, OH",39163,34470,2573,19.0,2596
2018-01-01,"Vinton, OH",39163,34565,2608,19.0,2576
2019-01-01,"Vinton, OH",39163,34281,2586,19.0,2557
