YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Watauga, NC",37189,28638,5684,15.7,4840
1997-01-01,"Watauga, NC",37189,31013,5321,14.5,4882
1998-01-01,"Watauga, NC",37189,33295,5172,13.9,4852
1999-01-01,"Watauga, NC",37189,32628,4999,13.1,4877
2000-01-01,"Watauga, NC",37189,33848,5344,14.0,4808
2001-01-01,"Watauga, NC",37189,33025,5542,14.5,4881
2002-01-01,"Watauga, NC",37189,32705,5848,15.3,4891
2003-01-01,"Watauga, NC",37189,33090,5550,14.7,4829
2004-01-01,"Watauga, NC",37189,34165,5566,14.7,4687
2005-01-01,"Watauga, NC",37189,32688,8068,21.8,4604
2006-01-01,"Watauga, NC",37189,36323,8211,21.8,4601
2007-01-01,"Watauga, NC",37189,37949,7325,18.6,4140
2008-01-01,"Watauga, NC",37189,39490,7564,18.9,4650
2009-01-01,"Watauga, NC",37189,38031,8516,21.2,4663
2010-01-01,"Watauga, NC",37189,38842,8446,20.0,4746
2011-01-01,"Watauga, NC",37189,38787,8437,20.0,4724
2012-01-01,"Watauga, NC",37189,38882,8446,20.0,4783
2013-01-01,"Watauga, NC",37189,38747,8415,20.0,4790
2014-01-01,"Watauga, NC",37189,38667,8374,20.0,4820
2015-01-01,"Watauga, NC",37189,38506,8314,20.0,4829
2016-01-01,"Watauga, NC",37189,38365,8249,20.0,4844
2017-01-01,"Watauga, NC",37189,38200,8179,20.0,4850
2018-01-01,"Watauga, NC",37189,38050,8109,19.0,4856
2019-01-01,"Watauga, NC",37189,37901,8042,19.0,4859
