YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Christian, KY",21047,25450,11686,17.7,9242
1997-01-01,"Christian, KY",21047,27968,11276,17.3,9017
1998-01-01,"Christian, KY",21047,29105,11252,17.5,9036
1999-01-01,"Christian, KY",21047,29765,10160,15.2,9321
2000-01-01,"Christian, KY",21047,31789,9786,14.7,9166
2001-01-01,"Christian, KY",21047,31597,10575,16.2,13721
2002-01-01,"Christian, KY",21047,32090,10393,16.2,13548
2003-01-01,"Christian, KY",21047,31067,10324,15.9,13793
2004-01-01,"Christian, KY",21047,33435,11316,17.5,9474
2005-01-01,"Christian, KY",21047,33891,10198,16.0,9542
2006-01-01,"Christian, KY",21047,36229,11487,18.9,9503
2007-01-01,"Christian, KY",21047,37632,14101,19.0,9134
2008-01-01,"Christian, KY",21047,37775,15145,20.6,9301
2009-01-01,"Christian, KY",21047,35785,14157,19.0,9144
2010-01-01,"Christian, KY",21047,35056,13724,18.0,9532
2011-01-01,"Christian, KY",21047,34648,13439,18.0,9497
2012-01-01,"Christian, KY",21047,34402,13201,18.0,9546
2013-01-01,"Christian, KY",21047,34274,13019,18.0,9624
2014-01-01,"Christian, KY",21047,34224,12892,18.0,9706
2015-01-01,"Christian, KY",21047,34222,12810,18.0,9776
2016-01-01,"Christian, KY",21047,34245,12763,18.0,9832
2017-01-01,"Christian, KY",21047,34278,12741,18.0,9872
2018-01-01,"Christian, KY",21047,34312,12735,18.0,9898
2019-01-01,"Christian, KY",21047,34342,12738,18.0,9913
