YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lincoln, CO",8073,29498,746,16.1,877
1997-01-01,"Lincoln, CO",8073,29117,823,17.4,952
1998-01-01,"Lincoln, CO",8073,30380,819,17.4,996
1999-01-01,"Lincoln, CO",8073,31337,658,13.0,981
2000-01-01,"Lincoln, CO",8073,33205,743,15.3,1053
2001-01-01,"Lincoln, CO",8073,31848,772,15.9,1038
2002-01-01,"Lincoln, CO",8073,30160,806,16.6,1001
2003-01-01,"Lincoln, CO",8073,31078,709,15.1,984
2004-01-01,"Lincoln, CO",8073,31574,717,15.7,953
2005-01-01,"Lincoln, CO",8073,34960,822,18.0,942
2006-01-01,"Lincoln, CO",8073,35524,787,17.9,956
2007-01-01,"Lincoln, CO",8073,36252,747,17.5,952
2008-01-01,"Lincoln, CO",8073,40384,711,16.8,937
2009-01-01,"Lincoln, CO",8073,37439,686,16.7,933
2010-01-01,"Lincoln, CO",8073,39864,711,17.0,899
2011-01-01,"Lincoln, CO",8073,40270,725,18.0,909
2012-01-01,"Lincoln, CO",8073,41576,706,17.0,885
2013-01-01,"Lincoln, CO",8073,42638,708,18.0,877
2014-01-01,"Lincoln, CO",8073,43926,700,18.0,860
2015-01-01,"Lincoln, CO",8073,45259,696,19.0,845
2016-01-01,"Lincoln, CO",8073,46721,689,19.0,828
2017-01-01,"Lincoln, CO",8073,48290,682,19.0,810
2018-01-01,"Lincoln, CO",8073,49988,675,20.0,790
2019-01-01,"Lincoln, CO",8073,51819,667,20.0,769
