YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Monroe, WV",54063,24007,2498,19.1,2090
1997-01-01,"Monroe, WV",54063,26592,2108,15.9,2000
1998-01-01,"Monroe, WV",54063,27763,2064,15.4,1979
1999-01-01,"Monroe, WV",54063,27646,2008,15.2,2054
2000-01-01,"Monroe, WV",54063,28428,2154,16.3,2049
2001-01-01,"Monroe, WV",54063,28366,2206,16.6,2082
2002-01-01,"Monroe, WV",54063,28681,2054,15.2,2101
2003-01-01,"Monroe, WV",54063,29587,2006,14.8,2068
2004-01-01,"Monroe, WV",54063,31069,1939,14.3,2031
2005-01-01,"Monroe, WV",54063,31434,2120,15.8,2068
2006-01-01,"Monroe, WV",54063,35437,2109,15.7,2012
2007-01-01,"Monroe, WV",54063,35034,1992,14.8,2015
2008-01-01,"Monroe, WV",54063,34175,2313,17.0,1988
2009-01-01,"Monroe, WV",54063,37511,2314,17.0,1955
2010-01-01,"Monroe, WV",54063,39752,2285,16.0,1933
2011-01-01,"Monroe, WV",54063,41504,2332,17.0,1919
2012-01-01,"Monroe, WV",54063,43391,2379,17.0,1900
2013-01-01,"Monroe, WV",54063,45462,2427,17.0,1877
2014-01-01,"Monroe, WV",54063,47714,2480,18.0,1852
2015-01-01,"Monroe, WV",54063,50157,2538,18.0,1824
2016-01-01,"Monroe, WV",54063,52806,2601,18.0,1794
2017-01-01,"Monroe, WV",54063,55675,2670,19.0,1761
2018-01-01,"Monroe, WV",54063,58784,2744,19.0,1725
2019-01-01,"Monroe, WV",54063,62150,2825,20.0,1686
