YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clay, AR",5021,22342,3374,19.1,3037
1997-01-01,"Clay, AR",5021,24735,3087,18.0,3040
1998-01-01,"Clay, AR",5021,26518,2854,16.6,3023
1999-01-01,"Clay, AR",5021,25918,2722,15.5,2948
2000-01-01,"Clay, AR",5021,26822,2764,16.0,2923
2001-01-01,"Clay, AR",5021,25931,2796,16.6,2855
2002-01-01,"Clay, AR",5021,25404,2924,17.4,2745
2003-01-01,"Clay, AR",5021,27121,2849,17.1,2798
2004-01-01,"Clay, AR",5021,28389,2674,16.2,2712
2005-01-01,"Clay, AR",5021,28039,3250,19.9,2944
2006-01-01,"Clay, AR",5021,27861,3419,21.0,2922
2007-01-01,"Clay, AR",5021,29131,2934,18.4,2842
2008-01-01,"Clay, AR",5021,31910,2834,18.1,2888
2009-01-01,"Clay, AR",5021,30568,3123,20.3,2822
2010-01-01,"Clay, AR",5021,31983,3071,20.0,2787
2011-01-01,"Clay, AR",5021,32422,3161,20.0,2781
2012-01-01,"Clay, AR",5021,33124,3208,21.0,2772
2013-01-01,"Clay, AR",5021,33884,3247,21.0,2761
2014-01-01,"Clay, AR",5021,34670,3287,22.0,2749
2015-01-01,"Clay, AR",5021,35482,3328,23.0,2735
2016-01-01,"Clay, AR",5021,36322,3371,23.0,2721
2017-01-01,"Clay, AR",5021,37193,3415,24.0,2706
2018-01-01,"Clay, AR",5021,38097,3462,24.0,2691
2019-01-01,"Clay, AR",5021,39035,3510,25.0,2675
