YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Humboldt, NV",32013,44596,1354,8.2,3453
1997-01-01,"Humboldt, NV",32013,47512,1442,8.0,3845
1998-01-01,"Humboldt, NV",32013,50762,1601,9.0,4046
1999-01-01,"Humboldt, NV",32013,48585,1523,9.6,4258
2000-01-01,"Humboldt, NV",32013,49064,1413,9.4,4288
2001-01-01,"Humboldt, NV",32013,48095,1461,10.0,4034
2002-01-01,"Humboldt, NV",32013,46740,1434,9.9,3805
2003-01-01,"Humboldt, NV",32013,44950,1727,10.4,3616
2004-01-01,"Humboldt, NV",32013,47532,1649,9.8,3523
2005-01-01,"Humboldt, NV",32013,49961,1818,10.8,3461
2006-01-01,"Humboldt, NV",32013,53989,1707,9.9,3519
2007-01-01,"Humboldt, NV",32013,56875,1967,11.4,3386
2008-01-01,"Humboldt, NV",32013,58005,1786,10.2,3555
2009-01-01,"Humboldt, NV",32013,57309,2074,11.5,3330
2010-01-01,"Humboldt, NV",32013,59605,2001,11.0,3323
2011-01-01,"Humboldt, NV",32013,60857,2072,11.0,3265
2012-01-01,"Humboldt, NV",32013,62228,2125,11.0,3199
2013-01-01,"Humboldt, NV",32013,63627,2185,11.0,3122
2014-01-01,"Humboldt, NV",32013,65138,2249,12.0,3042
2015-01-01,"Humboldt, NV",32013,66779,2317,12.0,2961
2016-01-01,"Humboldt, NV",32013,68541,2388,12.0,2880
2017-01-01,"Humboldt, NV",32013,70405,2462,12.0,2797
2018-01-01,"Humboldt, NV",32013,72355,2541,13.0,2710
2019-01-01,"Humboldt, NV",32013,74388,2622,13.0,2617
