YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Niobrara, WY",56027,25682,423,16.5,493
1997-01-01,"Niobrara, WY",56027,28740,463,17.8,505
1998-01-01,"Niobrara, WY",56027,27637,444,17.3,498
1999-01-01,"Niobrara, WY",56027,30181,370,16.0,507
2000-01-01,"Niobrara, WY",56027,31720,333,14.7,493
2001-01-01,"Niobrara, WY",56027,31828,322,14.6,463
2002-01-01,"Niobrara, WY",56027,30849,328,15.0,423
2003-01-01,"Niobrara, WY",56027,32507,308,14.1,422
2004-01-01,"Niobrara, WY",56027,34253,284,12.9,409
2005-01-01,"Niobrara, WY",56027,34371,286,13.1,374
2006-01-01,"Niobrara, WY",56027,36791,283,13.1,357
2007-01-01,"Niobrara, WY",56027,43485,273,12.6,364
2008-01-01,"Niobrara, WY",56027,41021,281,12.6,364
2009-01-01,"Niobrara, WY",56027,40016,318,14.4,376
2010-01-01,"Niobrara, WY",56027,40141,281,13.0,390
2011-01-01,"Niobrara, WY",56027,39050,282,13.0,381
2012-01-01,"Niobrara, WY",56027,39117,280,13.0,375
2013-01-01,"Niobrara, WY",56027,39397,279,12.0,371
2014-01-01,"Niobrara, WY",56027,39722,279,12.0,368
2015-01-01,"Niobrara, WY",56027,39988,278,12.0,366
2016-01-01,"Niobrara, WY",56027,40175,279,12.0,366
2017-01-01,"Niobrara, WY",56027,40292,279,12.0,365
2018-01-01,"Niobrara, WY",56027,40357,279,12.0,365
2019-01-01,"Niobrara, WY",56027,40389,279,12.0,365
