YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Osceola, FL",12097,30946,18236,13.3,23122
1997-01-01,"Osceola, FL",12097,32552,19570,13.4,25670
1998-01-01,"Osceola, FL",12097,33519,19508,13.0,27376
1999-01-01,"Osceola, FL",12097,35185,20827,12.2,28733
2000-01-01,"Osceola, FL",12097,38309,21174,11.8,30127
2001-01-01,"Osceola, FL",12097,37342,25096,13.1,31866
2002-01-01,"Osceola, FL",12097,37469,27291,13.4,34566
2003-01-01,"Osceola, FL",12097,38954,28393,13.1,37779
2004-01-01,"Osceola, FL",12097,39770,27929,12.2,43911
2005-01-01,"Osceola, FL",12097,40978,31732,13.9,47446
2006-01-01,"Osceola, FL",12097,44277,29151,12.1,49798
2007-01-01,"Osceola, FL",12097,46599,28382,11.2,52012
2008-01-01,"Osceola, FL",12097,45766,30965,11.9,52742
2009-01-01,"Osceola, FL",12097,42626,42239,15.8,51941
2010-01-01,"Osceola, FL",12097,45674,38317,13.0,59144
2011-01-01,"Osceola, FL",12097,47666,40441,13.0,63825
2012-01-01,"Osceola, FL",12097,49585,40848,13.0,67605
2013-01-01,"Osceola, FL",12097,51037,42328,13.0,70712
2014-01-01,"Osceola, FL",12097,52323,43766,13.0,73698
2015-01-01,"Osceola, FL",12097,53515,45392,13.0,76723
2016-01-01,"Osceola, FL",12097,54706,47016,13.0,79862
2017-01-01,"Osceola, FL",12097,55920,48650,13.0,83099
2018-01-01,"Osceola, FL",12097,57163,50273,13.0,86406
2019-01-01,"Osceola, FL",12097,58431,51897,13.0,89756
