YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"LaSalle, IL",17099,34649,10245,9.4,17386
1997-01-01,"LaSalle, IL",17099,37439,10825,9.9,17720
1998-01-01,"LaSalle, IL",17099,38933,10634,9.7,20558
1999-01-01,"LaSalle, IL",17099,39860,10031,9.2,21627
2000-01-01,"LaSalle, IL",17099,42520,9705,8.9,17671
2001-01-01,"LaSalle, IL",17099,41422,9988,9.1,17404
2002-01-01,"LaSalle, IL",17099,41749,10915,9.9,17327
2003-01-01,"LaSalle, IL",17099,41823,11192,10.2,17028
2004-01-01,"LaSalle, IL",17099,43848,10825,9.8,17163
2005-01-01,"LaSalle, IL",17099,42007,12793,11.7,17082
2006-01-01,"LaSalle, IL",17099,46540,12326,11.2,17408
2007-01-01,"LaSalle, IL",17099,48218,11318,10.3,18644
2008-01-01,"LaSalle, IL",17099,49617,11409,10.4,17459
2009-01-01,"LaSalle, IL",17099,52208,13680,12.5,17426
2010-01-01,"LaSalle, IL",17099,58001,13278,12.0,17323
2011-01-01,"LaSalle, IL",17099,61317,13935,12.0,16396
2012-01-01,"LaSalle, IL",17099,65509,14760,13.0,15680
2013-01-01,"LaSalle, IL",17099,70115,15724,14.0,15156
2014-01-01,"LaSalle, IL",17099,75530,16709,15.0,14698
2015-01-01,"LaSalle, IL",17099,81809,17768,16.0,14135
2016-01-01,"LaSalle, IL",17099,89027,18974,17.0,13409
2017-01-01,"LaSalle, IL",17099,97276,20380,18.0,12533
2018-01-01,"LaSalle, IL",17099,106704,22013,19.0,11530
2019-01-01,"LaSalle, IL",17099,117496,23889,21.0,10401
