YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jones, SD",46075,28493,169,12.9,271
1997-01-01,"Jones, SD",46075,30038,180,14.3,301
1998-01-01,"Jones, SD",46075,29040,173,13.9,304
1999-01-01,"Jones, SD",46075,30155,164,13.6,276
2000-01-01,"Jones, SD",46075,32782,131,11.6,276
2001-01-01,"Jones, SD",46075,31930,153,13.5,247
2002-01-01,"Jones, SD",46075,28809,135,12.3,216
2003-01-01,"Jones, SD",46075,31547,136,12.3,201
2004-01-01,"Jones, SD",46075,31281,139,13.3,179
2005-01-01,"Jones, SD",46075,32022,152,14.7,183
2006-01-01,"Jones, SD",46075,31963,160,15.0,167
2007-01-01,"Jones, SD",46075,36106,136,12.9,166
2008-01-01,"Jones, SD",46075,36824,148,14.5,172
2009-01-01,"Jones, SD",46075,38843,170,16.4,177
2010-01-01,"Jones, SD",46075,39392,169,16.0,179
2011-01-01,"Jones, SD",46075,39723,170,16.0,180
2012-01-01,"Jones, SD",46075,39938,171,16.0,182
2013-01-01,"Jones, SD",46075,40091,172,16.0,182
2014-01-01,"Jones, SD",46075,40202,173,16.0,183
2015-01-01,"Jones, SD",46075,40280,173,16.0,184
2016-01-01,"Jones, SD",46075,40331,174,16.0,185
2017-01-01,"Jones, SD",46075,40361,174,16.0,185
2018-01-01,"Jones, SD",46075,40374,174,16.0,186
2019-01-01,"Jones, SD",46075,40374,174,16.0,186
