YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wayne, GA",13305,28445,5183,21.2,4911
1997-01-01,"Wayne, GA",13305,30376,5417,21.6,5117
1998-01-01,"Wayne, GA",13305,31515,5339,21.0,4982
1999-01-01,"Wayne, GA",13305,31366,4550,18.5,5192
2000-01-01,"Wayne, GA",13305,33370,4608,18.6,5267
2001-01-01,"Wayne, GA",13305,32172,4939,19.8,5203
2002-01-01,"Wayne, GA",13305,31986,4989,19.6,5190
2003-01-01,"Wayne, GA",13305,32695,4559,17.5,5240
2004-01-01,"Wayne, GA",13305,33566,4636,17.7,5312
2005-01-01,"Wayne, GA",13305,35426,5095,19.6,5400
2006-01-01,"Wayne, GA",13305,36535,5078,19.2,5395
2007-01-01,"Wayne, GA",13305,38773,4672,17.5,5427
2008-01-01,"Wayne, GA",13305,37445,5480,20.3,5366
2009-01-01,"Wayne, GA",13305,36239,6361,23.5,5424
2010-01-01,"Wayne, GA",13305,37825,6209,22.0,5326
2011-01-01,"Wayne, GA",13305,37939,6221,22.0,5408
2012-01-01,"Wayne, GA",13305,38692,6225,22.0,5424
2013-01-01,"Wayne, GA",13305,39204,6280,22.0,5455
2014-01-01,"Wayne, GA",13305,39739,6352,22.0,5474
2015-01-01,"Wayne, GA",13305,40204,6438,22.0,5493
2016-01-01,"Wayne, GA",13305,40643,6530,22.0,5509
2017-01-01,"Wayne, GA",13305,41056,6622,23.0,5524
2018-01-01,"Wayne, GA",13305,41453,6714,23.0,5538
2019-01-01,"Wayne, GA",13305,41838,6804,23.0,5552
