YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hampshire, WV",54027,26684,3403,18.2,3556
1997-01-01,"Hampshire, WV",54027,27976,3072,16.0,3698
1998-01-01,"Hampshire, WV",54027,29776,3164,16.3,3830
1999-01-01,"Hampshire, WV",54027,31358,3120,15.6,3798
2000-01-01,"Hampshire, WV",54027,32859,2804,13.8,3741
2001-01-01,"Hampshire, WV",54027,32519,3071,14.9,3801
2002-01-01,"Hampshire, WV",54027,33782,2888,13.8,3627
2003-01-01,"Hampshire, WV",54027,34813,3009,14.1,3669
2004-01-01,"Hampshire, WV",54027,36008,3042,14.0,3744
2005-01-01,"Hampshire, WV",54027,34402,3461,16.1,3785
2006-01-01,"Hampshire, WV",54027,39252,3384,15.3,3984
2007-01-01,"Hampshire, WV",54027,36217,3606,16.3,3935
2008-01-01,"Hampshire, WV",54027,37913,3299,14.9,3921
2009-01-01,"Hampshire, WV",54027,35541,3327,14.9,3892
2010-01-01,"Hampshire, WV",54027,39422,3166,14.0,3898
2011-01-01,"Hampshire, WV",54027,36029,3440,15.0,3854
2012-01-01,"Hampshire, WV",54027,39573,3261,14.0,3909
2013-01-01,"Hampshire, WV",54027,36775,3469,15.0,3879
2014-01-01,"Hampshire, WV",54027,39732,3309,14.0,3923
2015-01-01,"Hampshire, WV",54027,37369,3479,15.0,3896
2016-01-01,"Hampshire, WV",54027,39831,3343,14.0,3931
2017-01-01,"Hampshire, WV",54027,37839,3484,15.0,3907
2018-01-01,"Hampshire, WV",54027,39891,3369,14.0,3936
2019-01-01,"Hampshire, WV",54027,38214,3487,15.0,3916
