YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wilson, TX",48493,31383,4638,16.0,5741
1997-01-01,"Wilson, TX",48493,33182,4797,15.2,6186
1998-01-01,"Wilson, TX",48493,35530,4550,13.9,6495
1999-01-01,"Wilson, TX",48493,38358,3950,12.4,6524
2000-01-01,"Wilson, TX",48493,40852,3966,12.0,6675
2001-01-01,"Wilson, TX",48493,40226,3957,11.7,6926
2002-01-01,"Wilson, TX",48493,41469,4044,11.6,6949
2003-01-01,"Wilson, TX",48493,42427,4349,12.0,7076
2004-01-01,"Wilson, TX",48493,44429,4385,11.9,7480
2005-01-01,"Wilson, TX",48493,45624,4330,11.8,7581
2006-01-01,"Wilson, TX",48493,50073,3906,10.3,7721
2007-01-01,"Wilson, TX",48493,55593,4230,11.0,7994
2008-01-01,"Wilson, TX",48493,54206,4404,11.1,8125
2009-01-01,"Wilson, TX",48493,55829,5128,12.8,8218
2010-01-01,"Wilson, TX",48493,55799,5421,13.0,8535
2011-01-01,"Wilson, TX",48493,58097,5420,13.0,8719
2012-01-01,"Wilson, TX",48493,60360,5489,13.0,8892
2013-01-01,"Wilson, TX",48493,62309,5630,13.0,9079
2014-01-01,"Wilson, TX",48493,64155,5793,13.0,9274
2015-01-01,"Wilson, TX",48493,66012,5961,13.0,9473
2016-01-01,"Wilson, TX",48493,67900,6131,13.0,9673
2017-01-01,"Wilson, TX",48493,69814,6305,14.0,9875
2018-01-01,"Wilson, TX",48493,71750,6482,14.0,10080
2019-01-01,"Wilson, TX",48493,73710,6662,14.0,10288
