YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Washington, PA",42125,31877,25326,12.2,30442
1997-01-01,"Washington, PA",42125,34998,24044,11.7,30851
1998-01-01,"Washington, PA",42125,36611,23058,11.2,30819
1999-01-01,"Washington, PA",42125,36950,19791,9.8,31099
2000-01-01,"Washington, PA",42125,38661,17990,9.0,30773
2001-01-01,"Washington, PA",42125,38264,18777,9.3,30868
2002-01-01,"Washington, PA",42125,39525,18054,8.9,30764
2003-01-01,"Washington, PA",42125,40372,19770,9.7,30711
2004-01-01,"Washington, PA",42125,41831,21573,10.6,30520
2005-01-01,"Washington, PA",42125,44317,20257,10.1,30395
2006-01-01,"Washington, PA",42125,45448,20633,10.3,30105
2007-01-01,"Washington, PA",42125,47122,19220,9.6,30889
2008-01-01,"Washington, PA",42125,50791,20690,10.3,29457
2009-01-01,"Washington, PA",42125,48000,22025,10.9,29137
2010-01-01,"Washington, PA",42125,45746,22621,11.0,29834
2011-01-01,"Washington, PA",42125,45927,22217,10.0,29941
2012-01-01,"Washington, PA",42125,46357,21727,10.0,29959
2013-01-01,"Washington, PA",42125,46710,21413,10.0,29944
2014-01-01,"Washington, PA",42125,46926,21290,10.0,29920
2015-01-01,"Washington, PA",42125,47037,21287,10.0,29900
2016-01-01,"Washington, PA",42125,47090,21332,10.0,29887
2017-01-01,"Washington, PA",42125,47122,21380,10.0,29879
2018-01-01,"Washington, PA",42125,47150,21414,10.0,29874
2019-01-01,"Washington, PA",42125,47180,21432,10.0,29870
