YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Arkansas, AR",5001,26269,4169,19.8,3895
1997-01-01,"Arkansas, AR",5001,28742,3906,18.9,3777
1998-01-01,"Arkansas, AR",5001,30398,3692,17.8,3694
1999-01-01,"Arkansas, AR",5001,30457,3516,17.1,3597
2000-01-01,"Arkansas, AR",5001,31544,3288,16.2,3818
2001-01-01,"Arkansas, AR",5001,30771,3338,16.7,3746
2002-01-01,"Arkansas, AR",5001,30458,3448,17.3,3683
2003-01-01,"Arkansas, AR",5001,32343,3438,17.3,3618
2004-01-01,"Arkansas, AR",5001,33764,3325,16.8,3579
2005-01-01,"Arkansas, AR",5001,34821,3448,17.6,3538
2006-01-01,"Arkansas, AR",5001,33926,3906,20.1,3576
2007-01-01,"Arkansas, AR",5001,37344,3402,17.9,3397
2008-01-01,"Arkansas, AR",5001,37295,3791,20.1,3349
2009-01-01,"Arkansas, AR",5001,37693,3196,17.2,3362
2010-01-01,"Arkansas, AR",5001,37854,3296,17.0,3395
2011-01-01,"Arkansas, AR",5001,38143,3349,18.0,3360
2012-01-01,"Arkansas, AR",5001,38730,3331,18.0,3333
2013-01-01,"Arkansas, AR",5001,39197,3329,18.0,3311
2014-01-01,"Arkansas, AR",5001,39648,3324,18.0,3289
2015-01-01,"Arkansas, AR",5001,40087,3316,18.0,3268
2016-01-01,"Arkansas, AR",5001,40507,3307,18.0,3248
2017-01-01,"Arkansas, AR",5001,40911,3299,18.0,3229
2018-01-01,"Arkansas, AR",5001,41301,3291,18.0,3210
2019-01-01,"Arkansas, AR",5001,41675,3282,18.0,3193
