YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Otsego, NY",36077,30148,7812,13.4,10154
1997-01-01,"Otsego, NY",36077,32474,7961,13.9,10249
1998-01-01,"Otsego, NY",36077,33434,7933,13.8,10232
1999-01-01,"Otsego, NY",36077,32842,7076,12.2,10238
2000-01-01,"Otsego, NY",36077,34285,7032,12.3,10178
2001-01-01,"Otsego, NY",36077,33569,7197,12.5,9969
2002-01-01,"Otsego, NY",36077,33933,6917,11.9,9747
2003-01-01,"Otsego, NY",36077,34243,7314,12.6,9492
2004-01-01,"Otsego, NY",36077,36439,7348,12.6,9251
2005-01-01,"Otsego, NY",36077,38853,7170,12.6,9130
2006-01-01,"Otsego, NY",36077,41759,7198,12.5,9009
2007-01-01,"Otsego, NY",36077,42572,8996,15.7,8794
2008-01-01,"Otsego, NY",36077,41065,9841,17.3,8599
2009-01-01,"Otsego, NY",36077,41157,9261,16.4,8376
2010-01-01,"Otsego, NY",36077,43060,8421,14.0,8102
2011-01-01,"Otsego, NY",36077,45405,8530,14.0,7779
2012-01-01,"Otsego, NY",36077,47545,8993,15.0,7424
2013-01-01,"Otsego, NY",36077,49517,9476,16.0,7042
2014-01-01,"Otsego, NY",36077,51542,9866,17.0,6628
2015-01-01,"Otsego, NY",36077,53797,10192,18.0,6172
2016-01-01,"Otsego, NY",36077,56359,10516,18.0,5668
2017-01-01,"Otsego, NY",36077,59243,10884,19.0,5108
2018-01-01,"Otsego, NY",36077,62451,11310,20.0,4487
2019-01-01,"Otsego, NY",36077,65996,11796,21.0,3801
